YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
1990100000,1990,23234,Aichi-ken Kitanagoya-shi,,"72,582",,"4,938",,***,,334,,***,,***,,***,,"1,839",,***,,***,,***,,***,,***,,5,,10,,6,,1,,"39,596",,***,,***,,***,,23,,***,,***,,"1,006",
1990100000,1990,23235,Aichi-ken Yatomi-shi,,"38,971",,"3,958",,***,,212,,***,,***,,***,,"4,680",,***,,***,,***,,***,,***,,1,,7,,3,,2,,"20,406",,***,,***,,***,,9,,***,,***,,358,
1990100000,1990,23236,Aichi-ken Miyoshi-shi,,"32,241",,"2,430",,***,,159,,***,,***,,***,,"2,883",,***,,***,,***,,***,,***,,3,,6,,3,,1,,"16,311",,***,,***,,***,,17,,***,,***,,333,
1990100000,1990,23237,Aichi-ken Ama-shi,,"76,659",,"6,261",,***,,408,,***,,***,,***,,"2,757",,***,,***,,***,,***,,***,,7,,12,,5,,2,,"40,190",,***,,***,,***,,32,,***,,***,,611,
1990100000,1990,23238,Aichi-ken Nagakute-shi,,"33,714",,"2,175",,***,,96,,***,,***,,***,,"1,612",,***,,***,,***,,***,,***,,2,,5,,2,,2,,"16,289",,***,,***,,***,,14,,***,,***,,478,
1990100000,1990,23302,Aichi-ken Togo-cho,,"30,446",,"2,306",,***,,146,,***,,***,,***,,"1,643",,***,,***,,***,,***,,***,,1,,5,,3,,1,,"15,128",,***,,***,,***,,13,,***,,***,,242,
1990100000,1990,23342,Aichi-ken Toyoyama-cho,,"13,213",,949,,***,,66,,***,,***,,***,,619,,***,,***,,***,,***,,***,,1,,3,,1,,0,,"7,254",,***,,***,,***,,5,,***,,***,,183,
1990100000,1990,23361,Aichi-ken Oguchi-cho,,"17,464",,"1,692",,***,,85,,***,,***,,***,,"1,358",,***,,***,,***,,***,,***,,1,,3,,2,,0,,"9,699",,***,,***,,***,,5,,***,,***,,120,
1990100000,1990,23362,Aichi-ken Fuso-cho,,"29,210",,"2,830",,***,,137,,***,,***,,***,,"1,118",,***,,***,,***,,***,,***,,1,,4,,2,,2,,"15,335",,***,,***,,***,,9,,***,,***,,276,
1990100000,1990,23424,Aichi-ken Oharu-cho,,"22,598",,"1,586",,***,,98,,***,,***,,***,,658,,***,,***,,***,,***,,***,,4,,3,,1,,0,,"11,860",,***,,***,,***,,6,,***,,***,,193,
1990100000,1990,23425,Aichi-ken Kanie-cho,,"34,428",,"3,048",,***,,187,,***,,***,,***,,"1,110",,***,,***,,***,,***,,***,,3,,5,,2,,1,,"17,647",,***,,***,,***,,16,,***,,***,,549,
1990100000,1990,23427,Aichi-ken Tobishima-mura,,"4,630",,615,,***,,43,,***,,***,,***,,"2,247",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"2,631",,***,,***,,***,,5,,***,,***,,130,
1990100000,1990,23441,Aichi-ken Agui-cho,,"23,932",,"2,442",,***,,115,,***,,***,,***,,"2,170",,***,,***,,***,,***,,***,,1,,4,,1,,1,,"11,955",,***,,***,,***,,11,,***,,***,,175,
1990100000,1990,23442,Aichi-ken Higashiura-cho,,"40,430",,"3,565",,***,,186,,***,,***,,***,,"2,896",,***,,***,,***,,***,,***,,1,,7,,3,,1,,"20,268",,***,,***,,***,,10,,***,,***,,221,
1990100000,1990,23445,Aichi-ken Minamichita-cho,,"25,954",,"3,859",,***,,209,,***,,***,,***,,"2,546",,***,,***,,***,,***,,***,,0,,8,,5,,3,,"13,529",,***,,***,,***,,13,,***,,***,,243,
1990100000,1990,23446,Aichi-ken Mihama-cho,,"24,669",,"2,919",,***,,172,,***,,***,,***,,"3,368",,***,,***,,***,,***,,***,,0,,6,,2,,1,,"12,433",,***,,***,,***,,11,,***,,***,,282,
1990100000,1990,23447,Aichi-ken Taketoyo-cho,,"38,105",,"3,085",,***,,168,,***,,***,,***,,"2,238",,***,,***,,***,,***,,***,,0,,4,,2,,1,,"19,828",,***,,***,,***,,15,,***,,***,,384,
1990100000,1990,23501,Aichi-ken Kota-cho,,"31,004",,"2,933",,***,,150,,***,,***,,***,,"3,153",,***,,***,,***,,***,,***,,3,,6,,3,,1,,"16,783",,***,,***,,***,,13,,***,,***,,306,
1990100000,1990,23561,Aichi-ken Shitara-cho,,"8,225",,"2,139",,***,,116,,***,,***,,***,,"2,607",,***,,***,,***,,***,,***,,0,,9,,4,,1,,"4,581",,***,,***,,***,,9,,***,,***,,25,
1990100000,1990,23562,Aichi-ken Toei-cho,,"5,441",,"1,423",,***,,56,,***,,***,,***,,"1,123",,***,,***,,***,,***,,***,,0,,7,,1,,1,,"2,747",,***,,***,,***,,5,,***,,***,,23,
1990100000,1990,23563,Aichi-ken Toyone-mura,,"1,813",,461,,***,,10,,***,,***,,***,,"1,061",,***,,***,,***,,***,,***,,0,,4,,2,,0,,"1,105",,***,,***,,***,,2,,***,,***,,12,
1990100000,1990,24201,Mie-ken Tsu-shi,,"280,384",,"38,143",,***,,"1,991",,***,,***,,***,,"28,359",,***,,***,,***,,***,,***,,60,,63,,23,,12,,"138,983",,***,,***,,***,,206,,***,,***,,"2,578",
1990100000,1990,24202,Mie-ken Yokkaichi-shi,,"285,015",,"31,250",,***,,"1,922",,***,,***,,***,,"16,585",,***,,***,,***,,***,,***,,42,,42,,25,,13,,"146,535",,***,,***,,***,,206,,***,,***,,"3,206",
1990100000,1990,24203,Mie-ken Ise-shi,,"138,298",,"19,003",,***,,"1,079",,***,,***,,***,,"9,694",,***,,***,,***,,***,,***,,21,,25,,13,,9,,"68,926",,***,,***,,***,,88,,***,,***,,"1,589",
1990100000,1990,24204,Mie-ken Matsusaka-shi,,"159,625",,"23,761",,***,,"1,322",,***,,***,,***,,"19,219",,***,,***,,***,,***,,***,,31,,43,,14,,6,,"79,081",,***,,***,,***,,117,,***,,***,,"2,035",
1990100000,1990,24205,Mie-ken Kuwana-shi,,"124,042",,"14,590",,***,,787,,***,,***,,***,,"10,280",,***,,***,,***,,***,,***,,26,,25,,10,,6,,"61,761",,***,,***,,***,,79,,***,,***,,"1,544",
1990100000,1990,24207,Mie-ken Suzuka-shi,,"174,105",,"17,740",,***,,972,,***,,***,,***,,"15,505",,***,,***,,***,,***,,***,,31,,29,,11,,6,,"89,439",,***,,***,,***,,95,,***,,***,,"2,093",
1990100000,1990,24208,Mie-ken Nabari-shi,,"68,933",,"6,959",,***,,376,,***,,***,,***,,"5,799",,***,,***,,***,,***,,***,,5,,17,,5,,3,,"31,321",,***,,***,,***,,42,,***,,***,,800,
1990100000,1990,24209,Mie-ken Owase-shi,,"27,114",,"4,756",,***,,287,,***,,***,,***,,"1,769",,***,,***,,***,,***,,***,,4,,13,,5,,2,,"12,820",,***,,***,,***,,17,,***,,***,,280,
1990100000,1990,24210,Mie-ken Kameyama-shi,,"45,045",,"6,426",,***,,394,,***,,***,,***,,"6,652",,***,,***,,***,,***,,***,,5,,11,,3,,2,,"22,945",,***,,***,,***,,25,,***,,***,,470,
1990100000,1990,24211,Mie-ken Toba-shi,,"27,320",,"4,002",,***,,241,,***,,***,,***,,"3,260",,***,,***,,***,,***,,***,,2,,12,,6,,1,,"13,977",,***,,***,,***,,20,,***,,***,,238,
1990100000,1990,24212,Mie-ken Kumano-shi,,"25,783",,"5,562",,***,,281,,***,,***,,***,,"4,578",,***,,***,,***,,***,,***,,3,,24,,11,,1,,"10,790",,***,,***,,***,,27,,***,,***,,237,
1990100000,1990,24214,Mie-ken Inabe-shi,,"43,882",,"6,897",,***,,390,,***,,***,,***,,"8,407",,***,,***,,***,,***,,***,,10,,18,,4,,1,,"22,714",,***,,***,,***,,19,,***,,***,,193,
1990100000,1990,24215,Mie-ken Shima-shi,,"62,877",,"10,036",,***,,580,,***,,***,,***,,"8,716",,***,,***,,***,,***,,***,,11,,24,,11,,2,,"32,753",,***,,***,,***,,32,,***,,***,,459,
1990100000,1990,24216,Mie-ken Iga-shi,,"97,752",,"17,053",,***,,959,,***,,***,,***,,"20,895",,***,,***,,***,,***,,***,,4,,31,,13,,7,,"50,245",,***,,***,,***,,58,,***,,***,,658,
1990100000,1990,24303,Mie-ken Kisosaki-cho,,"7,167",,633,,***,,38,,***,,***,,***,,"1,217",,***,,***,,***,,***,,***,,1,,1,,1,,0,,"3,826",,***,,***,,***,,1,,***,,***,,77,
1990100000,1990,24324,Mie-ken Toin-cho,,"25,447",,"2,217",,***,,132,,***,,***,,***,,"2,073",,***,,***,,***,,***,,***,,5,,6,,2,,0,,"11,586",,***,,***,,***,,8,,***,,***,,87,
1990100000,1990,24341,Mie-ken Komono-cho,,"32,263",,"4,407",,***,,243,,***,,***,,***,,"4,906",,***,,***,,***,,***,,***,,2,,5,,2,,1,,"16,362",,***,,***,,***,,12,,***,,***,,137,
1990100000,1990,24343,Mie-ken Asahi-cho,,"6,744",,780,,***,,36,,***,,***,,***,,508,,***,,***,,***,,***,,***,,1,,1,,1,,0,,"3,442",,***,,***,,***,,4,,***,,***,,72,
1990100000,1990,24344,Mie-ken Kawagoe-cho,,"9,988",,"1,232",,***,,77,,***,,***,,***,,871,,***,,***,,***,,***,,***,,1,,2,,1,,1,,"5,370",,***,,***,,***,,7,,***,,***,,118,
1990100000,1990,24441,Mie-ken Taki-cho,,"15,691",,"2,924",,***,,180,,***,,***,,***,,"4,259",,***,,***,,***,,***,,***,,0,,6,,2,,1,,"8,229",,***,,***,,***,,3,,***,,***,,57,
1990100000,1990,24442,Mie-ken Meiwa-cho,,"21,484",,"3,233",,***,,171,,***,,***,,***,,"3,712",,***,,***,,***,,***,,***,,5,,6,,1,,0,,"10,785",,***,,***,,***,,6,,***,,***,,126,
1990100000,1990,24443,Mie-ken Odai-cho,,"12,144",,"2,659",,***,,177,,***,,***,,***,,"2,649",,***,,***,,***,,***,,***,,0,,7,,3,,2,,"6,036",,***,,***,,***,,5,,***,,***,,49,
1990100000,1990,24461,Mie-ken Tamaki-cho,,"12,348",,"1,740",,***,,97,,***,,***,,***,,"2,752",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"6,598",,***,,***,,***,,7,,***,,***,,72,
1990100000,1990,24470,Mie-ken Watarai-cho,,"9,075",,"1,443",,***,,90,,***,,***,,***,,"2,073",,***,,***,,***,,***,,***,,0,,4,,1,,1,,"4,660",,***,,***,,***,,3,,***,,***,,55,
1990100000,1990,24471,Mie-ken Taiki-cho,,"12,580",,"2,548",,***,,123,,***,,***,,***,,"2,160",,***,,***,,***,,***,,***,,0,,8,,5,,0,,"6,359",,***,,***,,***,,11,,***,,***,,53,
1990100000,1990,24472,Mie-ken Minamiise-cho,,"20,933",,"4,196",,***,,222,,***,,***,,***,,"3,649",,***,,***,,***,,***,,***,,0,,9,,5,,2,,"10,621",,***,,***,,***,,8,,***,,***,,52,
1990100000,1990,24543,Mie-ken Kihoku-cho,,"23,663",,"4,737",,***,,253,,***,,***,,***,,"2,937",,***,,***,,***,,***,,***,,3,,13,,5,,1,,"11,232",,***,,***,,***,,20,,***,,***,,215,
1990100000,1990,24561,Mie-ken Mihama-cho,,"9,893",,"2,266",,***,,93,,***,,***,,***,,"3,084",,***,,***,,***,,***,,***,,0,,4,,3,,1,,"4,862",,***,,***,,***,,4,,***,,***,,80,
1990100000,1990,24562,Mie-ken Kiho-cho,,"12,919",,"2,165",,***,,117,,***,,***,,***,,"1,879",,***,,***,,***,,***,,***,,1,,8,,3,,0,,"5,718",,***,,***,,***,,5,,***,,***,,83,
1990100000,1990,25201,Shiga-ken Otsu-shi,,"277,290",,"28,785",,***,,"1,581",,***,,***,,***,,"11,925",,***,,***,,***,,***,,***,,46,,36,,18,,13,,"129,872",,***,,***,,***,,210,,***,,***,,"4,022",
1990100000,1990,25202,Shiga-ken Hikone-shi,,"99,519",,"12,395",,***,,610,,***,,***,,***,,"7,249",,***,,***,,***,,***,,***,,12,,16,,7,,6,,"48,459",,***,,***,,***,,62,,***,,***,,"1,806",
1990100000,1990,25203,Shiga-ken Nagahama-shi,,"121,481",,"18,649",,***,,977,,***,,***,,***,,"16,404",,***,,***,,***,,***,,***,,23,,32,,14,,6,,"59,779",,***,,***,,***,,64,,***,,***,,"1,479",
1990100000,1990,25204,Shiga-ken Omihachiman-shi,,"77,730",,"9,212",,***,,539,,***,,***,,***,,"7,966",,***,,***,,***,,***,,***,,11,,13,,5,,4,,"37,146",,***,,***,,***,,40,,***,,***,,"1,189",
1990100000,1990,25206,Shiga-ken Kusatsu-shi,,"94,767",,"7,994",,***,,472,,***,,***,,***,,"4,498",,***,,***,,***,,***,,***,,14,,12,,6,,6,,"46,523",,***,,***,,***,,48,,***,,***,,"1,792",
1990100000,1990,25207,Shiga-ken Moriyama-shi,,"58,561",,"5,349",,***,,296,,***,,***,,***,,"4,387",,***,,***,,***,,***,,***,,8,,8,,3,,3,,"29,137",,***,,***,,***,,39,,***,,***,,772,
1990100000,1990,25208,Shiga-ken Ritto-shi,,"45,049",,"3,494",,***,,210,,***,,***,,***,,"2,903",,***,,***,,***,,***,,***,,8,,8,,3,,2,,"22,713",,***,,***,,***,,20,,***,,***,,640,
1990100000,1990,25209,Shiga-ken Koka-shi,,"82,668",,"11,619",,***,,611,,***,,***,,***,,"15,016",,***,,***,,***,,***,,***,,4,,22,,6,,4,,"42,610",,***,,***,,***,,30,,***,,***,,992,
1990100000,1990,25210,Shiga-ken Yasu-shi,,"43,671",,"4,593",,***,,262,,***,,***,,***,,"4,879",,***,,***,,***,,***,,***,,6,,6,,3,,1,,"21,938",,***,,***,,***,,22,,***,,***,,423,
1990100000,1990,25211,Shiga-ken Konan-shi,,"46,093",,"3,209",,***,,197,,***,,***,,***,,"3,340",,***,,***,,***,,***,,***,,5,,8,,4,,1,,"22,998",,***,,***,,***,,20,,***,,***,,663,
1990100000,1990,25212,Shiga-ken Takashima-shi,,"52,032",,"8,595",,***,,450,,***,,***,,***,,"12,123",,***,,***,,***,,***,,***,,5,,21,,6,,3,,"27,097",,***,,***,,***,,24,,***,,***,,431,
1990100000,1990,25213,Shiga-ken Higashiomi-shi,,"106,508",,"14,763",,***,,803,,***,,***,,***,,"16,514",,***,,***,,***,,***,,***,,22,,23,,11,,4,,"54,131",,***,,***,,***,,42,,***,,***,,"1,089",
1990100000,1990,25214,Shiga-ken Maibara-shi,,"39,600",,"6,480",,***,,321,,***,,***,,***,,"6,490",,***,,***,,***,,***,,***,,6,,15,,8,,2,,"19,887",,***,,***,,***,,27,,***,,***,,414,
1990100000,1990,25383,Shiga-ken Hino-cho,,"22,391",,"3,872",,***,,213,,***,,***,,***,,"5,608",,***,,***,,***,,***,,***,,7,,6,,1,,1,,"11,200",,***,,***,,***,,13,,***,,***,,159,
1990100000,1990,25384,Shiga-ken Ryuo-cho,,"12,672",,"1,515",,***,,85,,***,,***,,***,,"2,911",,***,,***,,***,,***,,***,,2,,2,,1,,0,,"6,809",,***,,***,,***,,5,,***,,***,,87,
1990100000,1990,25425,Shiga-ken Aisho-cho,,"17,036",,"2,678",,***,,147,,***,,***,,***,,"2,866",,***,,***,,***,,***,,***,,2,,4,,2,,1,,"8,499",,***,,***,,***,,11,,***,,***,,286,
1990100000,1990,25441,Shiga-ken Toyosato-cho,,"7,396",,"1,136",,***,,55,,***,,***,,***,,768,,***,,***,,***,,***,,***,,1,,2,,1,,0,,"3,434",,***,,***,,***,,2,,***,,***,,103,
1990100000,1990,25442,Shiga-ken Kora-cho,,"8,811",,"1,214",,***,,58,,***,,***,,***,,"1,180",,***,,***,,***,,***,,***,,2,,2,,1,,0,,"4,194",,***,,***,,***,,2,,***,,***,,54,
1990100000,1990,25443,Shiga-ken Taga-cho,,"9,136",,"1,592",,***,,74,,***,,***,,***,,"1,946",,***,,***,,***,,***,,***,,1,,9,,1,,0,,"4,552",,***,,***,,***,,6,,***,,***,,75,
1990100000,1990,26100,Kyoto-fu Kyoto-shi,,"1,468,190",,"186,503",,***,,"10,339",,***,,***,,***,,"21,674",,***,,***,,***,,***,,***,,141,,221,,105,,53,,"722,107",,***,,***,,***,,"1,558",,***,,***,,-,
1990100000,1990,26101,Kyoto-fu Kyoto-shi Kita-ku,,"127,348",,"17,895",,***,,974,,***,,***,,***,,"1,591",,***,,***,,***,,***,,***,,10,,20,,8,,3,,"62,458",,***,,***,,***,,145,,***,,***,,-,
1990100000,1990,26102,Kyoto-fu Kyoto-shi Kamigyo-ku,,"87,861",,"16,148",,***,,844,,***,,***,,***,,711,,***,,***,,***,,***,,***,,16,,15,,9,,4,,"46,210",,***,,***,,***,,122,,***,,***,,-,
1990100000,1990,26103,Kyoto-fu Kyoto-shi Sakyo-ku,,"173,282",,"24,079",,***,,"1,263",,***,,***,,***,,"3,206",,***,,***,,***,,***,,***,,21,,29,,16,,7,,"81,367",,***,,***,,***,,205,,***,,***,,-,
1990100000,1990,26104,Kyoto-fu Kyoto-shi Nakagyo-ku,,"94,676",,"16,858",,***,,972,,***,,***,,***,,738,,***,,***,,***,,***,,***,,12,,19,,9,,6,,"52,051",,***,,***,,***,,190,,***,,***,,-,
1990100000,1990,26105,Kyoto-fu Kyoto-shi Higashiyama-ku,,"51,171",,"10,138",,***,,602,,***,,***,,***,,650,,***,,***,,***,,***,,***,,5,,11,,6,,5,,"26,179",,***,,***,,***,,73,,***,,***,,-,
1990100000,1990,26106,Kyoto-fu Kyoto-shi Shimogyo-ku,,"73,457",,"14,072",,***,,777,,***,,***,,***,,682,,***,,***,,***,,***,,***,,11,,17,,7,,2,,"39,315",,***,,***,,***,,167,,***,,***,,-,
1990100000,1990,26107,Kyoto-fu Kyoto-shi Minami-ku,,"98,962",,"11,884",,***,,688,,***,,***,,***,,"1,578",,***,,***,,***,,***,,***,,4,,13,,6,,4,,"49,622",,***,,***,,***,,93,,***,,***,,-,
1990100000,1990,26108,Kyoto-fu Kyoto-shi Ukyo-ku,,"202,410",,"23,263",,***,,"1,237",,***,,***,,***,,"3,796",,***,,***,,***,,***,,***,,16,,30,,13,,7,,"101,243",,***,,***,,***,,168,,***,,***,,-,
1990100000,1990,26109,Kyoto-fu Kyoto-shi Fushimi-ku,,"280,276",,"26,884",,***,,"1,650",,***,,***,,***,,"4,777",,***,,***,,***,,***,,***,,21,,36,,17,,9,,"131,986",,***,,***,,***,,213,,***,,***,,-,
1990100000,1990,26110,Kyoto-fu Kyoto-shi Yamashina-ku,,"136,070",,"13,332",,***,,697,,***,,***,,***,,"1,486",,***,,***,,***,,***,,***,,10,,14,,7,,2,,"65,580",,***,,***,,***,,97,,***,,***,,-,
1990100000,1990,26111,Kyoto-fu Kyoto-shi Nishikyo-ku,,"142,677",,"11,950",,***,,635,,***,,***,,***,,"2,459",,***,,***,,***,,***,,***,,15,,17,,7,,4,,"66,096",,***,,***,,***,,85,,***,,***,,-,
1990100000,1990,26201,Kyoto-fu Fukuchiyama-shi,,"82,791",,"13,992",,***,,754,,***,,***,,***,,"12,692",,***,,***,,***,,***,,***,,11,,29,,12,,8,,"43,478",,***,,***,,***,,72,,***,,***,,-,
1990100000,1990,26202,Kyoto-fu Maizuru-shi,,"96,333",,"15,406",,***,,718,,***,,***,,***,,"7,098",,***,,***,,***,,***,,***,,16,,26,,8,,4,,"47,006",,***,,***,,***,,63,,***,,***,,-,
1990100000,1990,26203,Kyoto-fu Ayabe-shi,,"40,595",,"8,443",,***,,460,,***,,***,,***,,"7,865",,***,,***,,***,,***,,***,,9,,13,,6,,2,,"22,326",,***,,***,,***,,27,,***,,***,,-,
1990100000,1990,26204,Kyoto-fu Uji-shi,,"177,010",,"15,971",,***,,886,,***,,***,,***,,"3,323",,***,,***,,***,,***,,***,,13,,22,,9,,5,,"82,457",,***,,***,,***,,117,,***,,***,,-,
1990100000,1990,26205,Kyoto-fu Miyazu-shi,,"26,450",,"5,349",,***,,282,,***,,***,,***,,"3,352",,***,,***,,***,,***,,***,,4,,16,,5,,3,,"13,756",,***,,***,,***,,19,,***,,***,,-,
1990100000,1990,26206,Kyoto-fu Kameoka-shi,,"85,283",,"8,717",,***,,502,,***,,***,,***,,"6,880",,***,,***,,***,,***,,***,,7,,18,,8,,2,,"39,040",,***,,***,,***,,48,,***,,***,,-,
1990100000,1990,26207,Kyoto-fu Joyo-shi,,"84,770",,"7,173",,***,,446,,***,,***,,***,,"2,245",,***,,***,,***,,***,,***,,9,,10,,5,,2,,"39,421",,***,,***,,***,,46,,***,,***,,-,
1990100000,1990,26208,Kyoto-fu Muko-shi,,"52,928",,"4,565",,***,,265,,***,,***,,***,,662,,***,,***,,***,,***,,***,,3,,6,,3,,2,,"25,944",,***,,***,,***,,35,,***,,***,,-,
1990100000,1990,26209,Kyoto-fu Nagaokakyo-shi,,"77,191",,"6,512",,***,,379,,***,,***,,***,,"1,110",,***,,***,,***,,***,,***,,5,,10,,4,,2,,"37,000",,***,,***,,***,,56,,***,,***,,-,
1990100000,1990,26210,Kyoto-fu Yawata-shi,,"75,758",,"5,382",,***,,361,,***,,***,,***,,"2,244",,***,,***,,***,,***,,***,,12,,10,,4,,2,,"33,733",,***,,***,,***,,31,,***,,***,,-,
1990100000,1990,26211,Kyoto-fu Kyotanabe-shi,,"48,899",,"4,647",,***,,263,,***,,***,,***,,"2,806",,***,,***,,***,,***,,***,,9,,9,,4,,2,,"21,451",,***,,***,,***,,30,,***,,***,,-,
1990100000,1990,26212,Kyoto-fu Kyotango-shi,,"69,085",,"13,053",,***,,688,,***,,***,,***,,"11,534",,***,,***,,***,,***,,***,,2,,33,,11,,5,,"38,865",,***,,***,,***,,26,,***,,***,,-,
1990100000,1990,26213,Kyoto-fu Nantan-shi,,"36,693",,"6,782",,***,,382,,***,,***,,***,,"7,070",,***,,***,,***,,***,,***,,6,,17,,5,,5,,"18,138",,***,,***,,***,,28,,***,,***,,-,
1990100000,1990,26214,Kyoto-fu Kizugawa-shi,,"49,532",,"5,511",,***,,278,,***,,***,,***,,"4,902",,***,,***,,***,,***,,***,,4,,11,,4,,2,,"22,274",,***,,***,,***,,31,,***,,***,,-,
1990100000,1990,26303,Kyoto-fu Oyamazaki-cho,,"16,152",,"1,401",,***,,78,,***,,***,,***,,407,,***,,***,,***,,***,,***,,1,,2,,1,,0,,"7,858",,***,,***,,***,,7,,***,,***,,-,
1990100000,1990,26322,Kyoto-fu Kumiyama-cho,,"18,798",,"1,565",,***,,85,,***,,***,,***,,"1,363",,***,,***,,***,,***,,***,,3,,3,,1,,1,,"9,544",,***,,***,,***,,7,,***,,***,,-,
1990100000,1990,26343,Kyoto-fu Ide-cho,,"9,234",,"1,135",,***,,77,,***,,***,,***,,658,,***,,***,,***,,***,,***,,0,,3,,1,,0,,"4,131",,***,,***,,***,,3,,***,,***,,-,
1990100000,1990,26344,Kyoto-fu Ujitawara-cho,,"8,316",,"1,219",,***,,57,,***,,***,,***,,"1,283",,***,,***,,***,,***,,***,,0,,3,,1,,0,,"4,201",,***,,***,,***,,3,,***,,***,,-,
1990100000,1990,26364,Kyoto-fu Kasagi-cho,,"2,311",,426,,***,,23,,***,,***,,***,,422,,***,,***,,***,,***,,***,,0,,1,,0,,0,,"1,052",,***,,***,,***,,1,,***,,***,,-,
1990100000,1990,26365,Kyoto-fu Wazuka-cho,,"6,079",,"1,124",,***,,49,,***,,***,,***,,"1,580",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"2,955",,***,,***,,***,,2,,***,,***,,-,
1990100000,1990,26366,Kyoto-fu Seika-cho,,"17,519",,"2,065",,***,,125,,***,,***,,***,,"1,461",,***,,***,,***,,***,,***,,2,,4,,2,,1,,"7,916",,***,,***,,***,,7,,***,,***,,-,
1990100000,1990,26367,Kyoto-fu Minamiyamashiro-mura,,"3,890",,684,,***,,35,,***,,***,,***,,"1,755",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"1,977",,***,,***,,***,,4,,***,,***,,-,
1990100000,1990,26407,Kyoto-fu Kyotamba-cho,,"18,696",,"4,078",,***,,220,,***,,***,,***,,"5,002",,***,,***,,***,,***,,***,,6,,11,,3,,1,,"9,617",,***,,***,,***,,5,,***,,***,,-,
1990100000,1990,26463,Kyoto-fu Ine-cho,,"3,586",,922,,***,,47,,***,,***,,***,,"1,018",,***,,***,,***,,***,,***,,0,,5,,2,,1,,"2,002",,***,,***,,***,,3,,***,,***,,-,
1990100000,1990,26465,Kyoto-fu Yosano-cho,,"26,371",,"4,804",,***,,232,,***,,***,,***,,"2,525",,***,,***,,***,,***,,***,,3,,9,,3,,1,,"15,234",,***,,***,,***,,16,,***,,***,,-,
1990100000,1990,27100,Osaka-fu Osaka-shi,,"2,623,801",,"306,199",,***,,"19,333",,***,,***,,***,,"22,037",,***,,***,,***,,***,,***,,217,,315,,152,,100,,"1,345,405",,***,,***,,***,,-,,***,,***,,"71,349",
1990100000,1990,27102,Osaka-fu Osaka-shi Miyakojima-ku,,"96,208",,"9,632",,***,,592,,***,,***,,***,,605,,***,,***,,***,,***,,***,,5,,10,,5,,4,,"49,150",,***,,***,,***,,-,,***,,***,,"2,369",
1990100000,1990,27103,Osaka-fu Osaka-shi Fukushima-ku,,"56,252",,"7,952",,***,,512,,***,,***,,***,,467,,***,,***,,***,,***,,***,,7,,10,,4,,1,,"30,458",,***,,***,,***,,-,,***,,***,,"1,800",
1990100000,1990,27104,Osaka-fu Osaka-shi Konohana-ku,,"69,729",,"7,518",,***,,482,,***,,***,,***,,"1,531",,***,,***,,***,,***,,***,,4,,8,,3,,2,,"35,277",,***,,***,,***,,-,,***,,***,,"1,289",
1990100000,1990,27106,Osaka-fu Osaka-shi Nishi-ku,,"59,288",,"6,037",,***,,379,,***,,***,,***,,520,,***,,***,,***,,***,,***,,7,,8,,3,,2,,"32,365",,***,,***,,***,,-,,***,,***,,"2,214",
1990100000,1990,27107,Osaka-fu Osaka-shi Minato-ku,,"89,900",,"9,173",,***,,650,,***,,***,,***,,790,,***,,***,,***,,***,,***,,3,,11,,5,,3,,"46,107",,***,,***,,***,,-,,***,,***,,"1,860",
1990100000,1990,27108,Osaka-fu Osaka-shi Taisho-ku,,"81,269",,"8,551",,***,,578,,***,,***,,***,,913,,***,,***,,***,,***,,***,,7,,11,,4,,4,,"40,062",,***,,***,,***,,-,,***,,***,,"2,056",
1990100000,1990,27109,Osaka-fu Osaka-shi Tennoji-ku,,"55,821",,"7,341",,***,,396,,***,,***,,***,,480,,***,,***,,***,,***,,***,,10,,8,,8,,13,,"28,609",,***,,***,,***,,-,,***,,***,,"2,345",
