YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
2010100000,2010,15226,Niigata-ken Minamiuonuma-shi,,"61,624",,"16,040",,533,,772,,***,,***,,"58,482",,"19,168",,***,,***,,***,,***,,"8,088,577",,3,,20,,6,,4,,"30,686",,80,,86.5,,4,,29,,23,,5,,***,
2010100000,2010,15227,Niigata-ken Tainai-shi,,"31,424",,"8,971",,195,,360,,***,,***,,"26,518",,"10,247",,***,,***,,***,,***,,"3,588,424",,2,,7,,4,,1,,"15,184",,79.7,,87.6,,2,,21,,14,,2,,***,
2010100000,2010,15307,Niigata-ken Seiro-machi,,"13,724",,"2,973",,128,,119,,***,,***,,"3,799",,"3,561",,***,,***,,***,,***,,"1,614,986",,3,,3,,1,,0,,"6,722",,79.3,,87.2,,0,,4,,6,,1,,***,
2010100000,2010,15342,Niigata-ken Yahiko-mura,,"8,582",,"2,047",,65,,102,,***,,***,,"2,516",,"1,719",,***,,***,,***,,***,,"947,699",,0,,1,,1,,0,,"4,454",,79.6,,86.7,,0,,5,,2,,0,,***,
2010100000,2010,15361,Niigata-ken Tagami-machi,,"12,791",,"3,411",,63,,132,,***,,***,,"3,177",,"2,038",,***,,***,,***,,***,,"1,239,621",,1,,2,,1,,0,,"6,027",,79.8,,87.5,,0,,6,,5,,1,,***,
2010100000,2010,15385,Niigata-ken Aga-machi,,"13,303",,"5,517",,57,,236,,***,,***,,"95,288",,"16,543",,***,,***,,***,,***,,"2,188,563",,0,,7,,3,,1,,"5,462",,79.5,,87.4,,1,,11,,7,,2,,***,
2010100000,2010,15405,Niigata-ken Izumozaki-machi,,"4,907",,"1,821",,25,,89,,***,,***,,"4,438",,"1,375",,***,,***,,***,,***,,"750,803",,0,,1,,1,,1,,"2,278",,79.3,,87.1,,0,,4,,1,,1,,***,
2010100000,2010,15461,Niigata-ken Yuzawa-machi,,"8,396",,"2,490",,45,,97,,***,,***,,"35,700",,"5,904",,***,,***,,***,,***,,"1,122,416",,0,,5,,1,,0,,"4,181",,79,,86.1,,1,,4,,4,,1,,***,
2010100000,2010,15482,Niigata-ken Tsunan-machi,,"10,881",,"4,062",,59,,160,,***,,***,,"17,028",,"5,853",,***,,***,,***,,***,,"1,443,858",,0,,6,,2,,0,,"5,651",,79.9,,87.9,,1,,5,,4,,1,,***,
2010100000,2010,15504,Niigata-ken Kariwa-mura,,"4,800",,"1,266",,37,,54,,***,,***,,"2,628",,"1,512",,***,,***,,***,,***,,"716,232",,0,,1,,1,,0,,"2,503",,79.9,,86.7,,0,,2,,1,,1,,***,
2010100000,2010,15581,Niigata-ken Sekikawa-mura,,"6,438",,"2,309",,34,,120,,***,,***,,"29,961",,"7,411",,***,,***,,***,,***,,"877,032",,0,,1,,1,,0,,"3,157",,79.1,,87.1,,0,,5,,2,,1,,***,
2010100000,2010,15586,Niigata-ken Awashimaura-mura,,366,,163,,2,,4,,***,,***,,986,,118,,***,,***,,***,,***,,"81,374",,0,,1,,1,,0,,290,,79.5,,87,,0,,1,,1,,0,,***,
2010100000,2010,16201,Toyama-ken Toyama-shi,,"421,953",,"102,601",,"3,494",,"4,191",,***,,***,,"124,185",,"47,387",,***,,***,,***,,***,,"47,700,547",,43,,66,,28,,21,,"208,790",,79.9,,86.6,,48,,327,,195,,17,,***,
2010100000,2010,16202,Toyama-ken Takaoka-shi,,"176,061",,"47,565",,"1,173",,"1,949",,***,,***,,"20,942",,"14,243",,***,,***,,***,,***,,"20,299,407",,13,,28,,12,,12,,"86,985",,79.7,,86.9,,17,,138,,84,,9,,***,
2010100000,2010,16204,Toyama-ken Uozu-shi,,"44,959",,"12,440",,307,,494,,***,,***,,"20,063",,"7,810",,***,,***,,***,,***,,"5,244,564",,4,,13,,2,,4,,"22,956",,79.3,,87.7,,6,,30,,20,,4,,***,
2010100000,2010,16205,Toyama-ken Himi-shi,,"51,726",,"15,864",,296,,711,,***,,***,,"23,049",,"9,520",,***,,***,,***,,***,,"5,939,980",,2,,14,,6,,2,,"24,956",,79.6,,86.6,,4,,31,,18,,2,,***,
2010100000,2010,16206,Toyama-ken Namerikawa-shi,,"33,676",,"8,235",,277,,342,,***,,***,,"5,461",,"4,762",,***,,***,,***,,***,,"3,768,588",,6,,7,,2,,2,,"16,830",,79.5,,86.8,,2,,24,,9,,1,,***,
2010100000,2010,16207,Toyama-ken Kurobe-shi,,"41,852",,"11,108",,333,,501,,***,,***,,"42,634",,"21,971",,***,,***,,***,,***,,"4,860,302",,4,,11,,4,,1,,"21,382",,79.6,,86.8,,4,,31,,18,,3,,***,
2010100000,2010,16208,Toyama-ken Tonami-shi,,"49,410",,"12,103",,436,,467,,***,,***,,"12,696",,"9,233",,***,,***,,***,,***,,"5,520,048",,10,,8,,4,,2,,"26,093",,80.3,,87.3,,6,,39,,18,,5,,***,
2010100000,2010,16209,Toyama-ken Oyabe-shi,,"32,067",,"9,394",,213,,377,,***,,***,,"13,411",,"7,489",,***,,***,,***,,***,,"3,786,749",,1,,5,,4,,3,,"16,301",,80.2,,87.3,,6,,18,,12,,2,,***,
2010100000,2010,16210,Toyama-ken Nanto-shi,,"54,724",,"17,018",,363,,698,,***,,***,,"66,886",,"15,630",,***,,***,,***,,***,,"7,784,316",,3,,10,,8,,7,,"28,191",,80,,86.8,,5,,31,,18,,7,,***,
2010100000,2010,16211,Toyama-ken Imizu-shi,,"93,588",,"22,399",,726,,984,,***,,***,,"10,918",,"9,714",,***,,***,,***,,***,,"11,120,978",,6,,15,,7,,3,,"46,802",,79.6,,86.5,,6,,55,,32,,3,,***,
2010100000,2010,16321,Toyama-ken Funahashi-mura,,"2,967",,508,,43,,23,,***,,***,,347,,347,,***,,***,,***,,***,,"389,590",,0,,1,,1,,0,,"1,521",,79.6,,87,,0,,2,,3,,0,,***,
2010100000,2010,16322,Toyama-ken Kamiichi-machi,,"21,965",,"6,199",,147,,266,,***,,***,,"23,677",,"6,685",,***,,***,,***,,***,,"2,629,084",,0,,7,,1,,1,,"11,128",,79.6,,86.5,,1,,10,,7,,0,,***,
2010100000,2010,16323,Toyama-ken Tateyama-machi,,"27,466",,"7,164",,171,,309,,***,,***,,"30,731",,"16,065",,***,,***,,***,,***,,"2,998,205",,1,,9,,1,,1,,"14,224",,79.4,,86.4,,1,,12,,8,,3,,***,
2010100000,2010,16342,Toyama-ken Nyuzen-machi,,"27,182",,"7,727",,157,,345,,***,,***,,"7,129",,"6,220",,***,,***,,***,,***,,"3,031,189",,1,,6,,2,,1,,"13,710",,79.2,,86.9,,1,,17,,10,,1,,***,
2010100000,2010,16343,Toyama-ken Asahi-machi,,"13,651",,"4,777",,52,,218,,***,,***,,"22,632",,"7,992",,***,,***,,***,,***,,"1,887,795",,0,,3,,1,,1,,"6,494",,79.3,,86.9,,3,,5,,6,,1,,***,
2010100000,2010,17201,Ishikawa-ken Kanazawa-shi,,"462,361",,"96,462",,"4,076",,"3,860",,***,,***,,"46,777",,"19,069",,***,,***,,***,,***,,"55,012,688",,38,,62,,29,,20,,"229,392",,80.2,,87.2,,46,,390,,227,,10,,***,
2010100000,2010,17202,Ishikawa-ken Nanao-shi,,"57,900",,"17,118",,404,,748,,***,,***,,"31,803",,"11,379",,***,,***,,***,,***,,"7,868,635",,3,,13,,7,,5,,"28,468",,79.7,,86.6,,8,,43,,30,,5,,***,
2010100000,2010,17203,Ishikawa-ken Komatsu-shi,,"108,433",,"25,350",,917,,"1,086",,***,,***,,"37,113",,"11,193",,***,,***,,***,,***,,"13,444,180",,8,,26,,10,,7,,"55,682",,79.8,,86.4,,12,,74,,46,,8,,***,
2010100000,2010,17204,Ishikawa-ken Wajima-shi,,"29,858",,"11,357",,140,,553,,***,,***,,"42,636",,"9,844",,***,,***,,***,,***,,"4,077,394",,2,,12,,6,,3,,"13,850",,78,,86.5,,1,,26,,13,,2,,***,
2010100000,2010,17205,Ishikawa-ken Suzu-shi,,"16,300",,"6,699",,73,,311,,***,,***,,"24,720",,"6,058",,***,,***,,***,,***,,"2,139,002",,1,,9,,4,,1,,"7,437",,77.9,,86.9,,1,,9,,7,,0,,***,
2010100000,2010,17206,Ishikawa-ken Kaga-shi,,"71,887",,"20,027",,524,,891,,***,,***,,"30,600",,"9,168",,***,,***,,***,,***,,"10,911,438",,4,,22,,7,,4,,"36,448",,79.7,,85.7,,8,,47,,27,,8,,***,
2010100000,2010,17207,Ishikawa-ken Hakui-shi,,"23,032",,"7,101",,137,,307,,***,,***,,"8,196",,"5,276",,***,,***,,***,,***,,"2,647,345",,2,,6,,2,,3,,"10,783",,80,,87,,1,,24,,14,,0,,***,
2010100000,2010,17209,Ishikawa-ken Kahoku-shi,,"34,651",,"8,459",,252,,369,,***,,***,,"6,476",,"4,032",,***,,***,,***,,***,,"4,684,326",,2,,6,,3,,0,,"17,557",,79.9,,86.5,,3,,21,,9,,2,,***,
2010100000,2010,17210,Ishikawa-ken Hakusan-shi,,"110,459",,"22,807",,966,,929,,***,,***,,"75,517",,"19,982",,***,,***,,***,,***,,"12,914,336",,8,,19,,11,,4,,"57,442",,80.1,,87.1,,4,,64,,33,,10,,***,
2010100000,2010,17211,Ishikawa-ken Nomi-shi,,"48,680",,"10,104",,457,,434,,***,,***,,"8,385",,"4,800",,***,,***,,***,,***,,"6,991,019",,0,,8,,3,,1,,"24,542",,79.9,,86.7,,3,,25,,12,,2,,***,
2010100000,2010,17212,Ishikawa-ken Nonoichi-shi,,"51,885",,"7,908",,604,,279,,***,,***,,"1,356",,"1,356",,***,,***,,***,,***,,"5,395,293",,2,,5,,2,,1,,"25,951",,80.7,,88.3,,4,,48,,21,,3,,***,
2010100000,2010,17324,Ishikawa-ken Kawakita-machi,,"6,147",,"1,106",,65,,56,,***,,***,,"1,476",,"1,476",,***,,***,,***,,***,,"1,022,689",,0,,3,,1,,0,,"3,134",,79.4,,86.9,,0,,3,,2,,1,,***,
2010100000,2010,17361,Ishikawa-ken Tsubata-machi,,"36,940",,"6,730",,313,,291,,***,,***,,"11,044",,"5,406",,***,,***,,***,,***,,"3,523,788",,2,,9,,2,,1,,"18,671",,79.7,,86.8,,1,,24,,11,,0,,***,
2010100000,2010,17365,Ishikawa-ken Uchinada-machi,,"26,927",,"5,241",,204,,182,,***,,***,,"2,038",,"1,659",,***,,***,,***,,***,,"3,185,789",,1,,6,,2,,1,,"13,523",,80,,87.1,,2,,15,,9,,0,,***,
2010100000,2010,17384,Ishikawa-ken Shika-machi,,"22,216",,"7,576",,124,,338,,***,,***,,"24,655",,"8,412",,***,,***,,***,,***,,"3,127,004",,1,,8,,2,,3,,"10,617",,79.2,,86.7,,3,,9,,7,,2,,***,
2010100000,2010,17386,Ishikawa-ken Hodatsushimizu-cho,,"14,277",,"4,166",,76,,179,,***,,***,,"11,168",,"4,093",,***,,***,,***,,***,,"2,172,487",,0,,5,,2,,1,,"6,627",,79.2,,87.2,,1,,5,,4,,1,,***,
2010100000,2010,17407,Ishikawa-ken Nakanoto-machi,,"18,535",,"5,513",,147,,224,,***,,***,,"8,936",,"3,819",,***,,***,,***,,***,,"2,433,860",,1,,6,,3,,1,,"9,065",,79.6,,86.6,,0,,10,,7,,2,,***,
2010100000,2010,17461,Ishikawa-ken Anamizu-machi,,"9,735",,"3,834",,36,,172,,***,,***,,"18,324",,"4,767",,***,,***,,***,,***,,"1,275,976",,0,,2,,1,,1,,"4,222",,79.3,,86.5,,1,,11,,4,,2,,***,
2010100000,2010,17463,Ishikawa-ken Noto-cho,,"19,565",,"7,779",,87,,398,,***,,***,,"27,346",,"6,528",,***,,***,,***,,***,,"2,505,284",,0,,6,,5,,3,,"9,038",,78.7,,86,,2,,12,,8,,2,,***,
2010100000,2010,18201,Fukui-ken Fukui-shi,,"266,796",,"64,071",,"2,461",,"2,536",,***,,***,,"53,619",,"21,660",,***,,***,,***,,***,,"34,009,022",,46,,53,,28,,13,,"131,245",,80.6,,87.8,,30,,253,,126,,13,,***,
2010100000,2010,18202,Fukui-ken Tsuruga-shi,,"67,760",,"15,500",,615,,659,,***,,***,,"25,120",,"5,267",,***,,***,,***,,***,,"8,677,022",,5,,15,,7,,4,,"33,377",,80.7,,86,,5,,55,,22,,2,,***,
2010100000,2010,18204,Fukui-ken Obama-shi,,"31,340",,"8,695",,271,,426,,***,,***,,"23,287",,"4,174",,***,,***,,***,,***,,"3,832,166",,2,,13,,2,,3,,"15,645",,80.5,,86.1,,2,,23,,9,,1,,***,
2010100000,2010,18205,Fukui-ken Ono-shi,,"35,291",,"10,689",,217,,487,,***,,***,,"87,230",,"12,661",,***,,***,,***,,***,,"4,611,550",,8,,11,,5,,2,,"18,212",,79.4,,86.5,,4,,21,,12,,4,,***,
2010100000,2010,18206,Fukui-ken Katsuyama-shi,,"25,466",,"7,739",,172,,312,,***,,***,,"25,368",,"5,144",,***,,***,,***,,***,,"3,450,983",,2,,11,,4,,2,,"12,833",,81.1,,87,,2,,16,,9,,0,,***,
2010100000,2010,18207,Fukui-ken Sabae-shi,,"67,450",,"15,371",,695,,610,,***,,***,,"8,475",,"5,320",,***,,***,,***,,***,,"7,950,785",,7,,12,,3,,2,,"33,657",,80.8,,86.6,,9,,37,,21,,2,,***,
2010100000,2010,18208,Fukui-ken Awara-shi,,"29,989",,"7,959",,195,,388,,***,,***,,"11,699",,"7,019",,***,,***,,***,,***,,"4,285,414",,10,,10,,2,,1,,"15,513",,79.7,,86.3,,3,,16,,9,,5,,***,
2010100000,2010,18209,Fukui-ken Echizen-shi,,"85,614",,"20,757",,671,,833,,***,,***,,"23,075",,"8,840",,***,,***,,***,,***,,"9,903,093",,20,,17,,8,,4,,"41,875",,80.2,,87.5,,9,,53,,28,,3,,***,
2010100000,2010,18210,Fukui-ken Sakai-shi,,"91,900",,"20,775",,758,,896,,***,,***,,"20,991",,"13,597",,***,,***,,***,,***,,"11,074,570",,20,,20,,6,,5,,"47,112",,80.8,,86.5,,4,,53,,21,,4,,***,
2010100000,2010,18322,Fukui-ken Eiheiji-cho,,"20,647",,"5,039",,153,,196,,***,,***,,"9,434",,"2,535",,***,,***,,***,,***,,"2,314,281",,3,,7,,3,,0,,"10,447",,80.8,,87.4,,1,,12,,7,,2,,***,
2010100000,2010,18382,Fukui-ken Ikeda-cho,,"3,046",,"1,238",,16,,54,,***,,***,,"19,472",,"1,679",,***,,***,,***,,***,,"387,029",,1,,2,,1,,1,,"1,373",,80.8,,86.9,,0,,5,,1,,0,,***,
2010100000,2010,18404,Fukui-ken Minamiechizen-cho,,"11,551",,"3,484",,85,,153,,***,,***,,"34,384",,"2,993",,***,,***,,***,,***,,"1,653,400",,2,,4,,3,,0,,"5,771",,80.6,,86.8,,0,,7,,2,,2,,***,
2010100000,2010,18423,Fukui-ken Echizen-cho,,"23,160",,"6,354",,203,,261,,***,,***,,"15,296",,"3,869",,***,,***,,***,,***,,"3,003,947",,0,,8,,4,,1,,"11,563",,81,,87.2,,2,,12,,6,,3,,***,
2010100000,2010,18442,Fukui-ken Mihama-cho,,"10,563",,"3,082",,62,,127,,***,,***,,"15,232",,"2,556",,***,,***,,***,,***,,"1,807,578",,0,,7,,2,,0,,"5,449",,81,,86.8,,0,,9,,3,,0,,***,
2010100000,2010,18481,Fukui-ken Takahama-cho,,"11,062",,"2,941",,94,,125,,***,,***,,"7,215",,"1,835",,***,,***,,***,,***,,"1,356,983",,0,,5,,2,,0,,"5,691",,80.3,,87.4,,1,,5,,3,,0,,***,
2010100000,2010,18483,Fukui-ken Ohi-cho,,"8,580",,"2,353",,80,,116,,***,,***,,"21,221",,"2,481",,***,,***,,***,,***,,"1,573,015",,1,,4,,2,,0,,"4,221",,80,,87.4,,0,,8,,3,,0,,***,
2010100000,2010,18501,Fukui-ken Wakasa-cho,,"16,099",,"4,895",,126,,238,,***,,***,,"17,865",,"5,081",,***,,***,,***,,***,,"2,055,698",,0,,11,,3,,1,,"8,267",,80,,87,,3,,10,,2,,0,,***,
2010100000,2010,19201,Yamanashi-ken Kofu-shi,,"198,992",,"48,953",,"1,577",,"2,109",,***,,***,,"21,241",,-,,***,,***,,***,,***,,"25,718,554",,29,,31,,18,,13,,"89,232",,79.4,,86.4,,14,,225,,132,,14,,***,
2010100000,2010,19202,Yamanashi-ken Fujiyoshida-shi,,"50,619",,"11,884",,441,,515,,***,,***,,"12,183",,"1,796",,***,,***,,***,,***,,"4,651,237",,5,,8,,5,,4,,"24,997",,79,,87.1,,1,,44,,32,,1,,***,
2010100000,2010,19204,Yamanashi-ken Tsuru-shi,,"33,588",,"7,569",,233,,344,,***,,***,,"16,158",,"2,540",,***,,***,,***,,***,,"3,385,121",,2,,8,,3,,2,,"15,436",,79.5,,86.7,,3,,17,,13,,1,,***,
2010100000,2010,19205,Yamanashi-ken Yamanashi-shi,,"36,832",,"10,144",,268,,491,,***,,***,,"28,987",,"5,312",,***,,***,,***,,***,,"5,005,068",,3,,12,,3,,2,,"18,412",,78.8,,86.6,,4,,27,,13,,2,,***,
2010100000,2010,19206,Yamanashi-ken Otsuki-shi,,"28,120",,"8,293",,147,,359,,***,,***,,"28,030",,"3,608",,***,,***,,***,,***,,"3,045,566",,4,,10,,4,,2,,"12,566",,79.6,,86.1,,1,,20,,13,,1,,***,
2010100000,2010,19207,Yamanashi-ken Nirasaki-shi,,"32,477",,"7,509",,215,,308,,***,,***,,"14,373",,"5,109",,***,,***,,***,,***,,"3,579,337",,3,,5,,2,,2,,"15,555",,79.6,,86.9,,5,,24,,14,,2,,***,
2010100000,2010,19208,Yamanashi-ken Minamiarupusu-shi,,"72,635",,"15,531",,589,,705,,***,,***,,"26,407",,"7,067",,***,,***,,***,,***,,"8,864,192",,2,,16,,7,,2,,"36,321",,79.4,,86.8,,5,,38,,27,,4,,***,
2010100000,2010,19209,Yamanashi-ken Hokuto-shi,,"46,968",,"14,639",,264,,684,,***,,***,,"60,289",,"14,226",,***,,***,,***,,***,,"5,448,637",,1,,15,,9,,4,,"23,718",,79.9,,86.4,,2,,19,,20,,3,,***,
2010100000,2010,19210,Yamanashi-ken Kai-shi,,"73,807",,"13,986",,779,,520,,***,,***,,"7,194",,"4,038",,***,,***,,***,,***,,"7,730,156",,6,,11,,6,,2,,"36,375",,80,,86.9,,4,,53,,28,,3,,***,
2010100000,2010,19211,Yamanashi-ken Fuefuki-shi,,"70,529",,"17,092",,614,,716,,***,,***,,"20,192",,"8,384",,***,,***,,***,,***,,"9,117,615",,2,,14,,5,,3,,"35,795",,80.4,,86.4,,8,,36,,29,,7,,***,
2010100000,2010,19212,Yamanashi-ken Uenohara-shi,,"27,114",,"7,118",,146,,307,,***,,***,,"17,065",,"3,037",,***,,***,,***,,***,,"2,764,010",,5,,11,,4,,2,,"12,381",,79.4,,87,,2,,19,,11,,4,,***,
2010100000,2010,19213,Yamanashi-ken Koshu-shi,,"33,927",,"9,962",,193,,457,,***,,***,,"26,401",,"5,319",,***,,***,,***,,***,,"4,304,218",,2,,18,,7,,1,,"17,914",,79.5,,87.3,,2,,18,,13,,3,,***,
2010100000,2010,19214,Yamanashi-ken Chuo-shi,,"31,322",,"5,638",,247,,216,,***,,***,,"3,181",,"2,629",,***,,***,,***,,***,,"3,335,152",,2,,7,,3,,0,,"15,132",,81.4,,86.8,,1,,22,,14,,4,,***,
2010100000,2010,19346,Yamanashi-ken Ichikawamisato-cho,,"17,111",,"5,519",,83,,261,,***,,***,,"7,507",,"2,673",,***,,***,,***,,***,,"2,278,817",,3,,6,,4,,1,,"7,874",,78.8,,86.8,,1,,8,,8,,1,,***,
2010100000,2010,19364,Yamanashi-ken Hayakawa-cho,,"1,246",,593,,5,,33,,***,,***,,"36,986",,"1,563",,***,,***,,***,,***,,"332,377",,0,,2,,1,,0,,516,,79.3,,86.1,,0,,6,,0,,0,,***,
2010100000,2010,19365,Yamanashi-ken Minobu-cho,,"14,462",,"5,690",,51,,295,,***,,***,,"30,200",,"5,870",,***,,***,,***,,***,,"2,179,948",,1,,8,,5,,3,,"6,383",,79.1,,86.6,,3,,12,,7,,2,,***,
2010100000,2010,19366,Yamanashi-ken Nambu-cho,,"9,011",,"3,038",,45,,160,,***,,***,,"20,063",,"2,535",,***,,***,,***,,***,,"1,184,119",,1,,4,,3,,0,,"3,972",,78.7,,86.8,,0,,9,,5,,3,,***,
2010100000,2010,19368,Yamanashi-ken Fujikawa-cho,,"16,307",,"4,735",,107,,203,,***,,***,,"11,198",,"2,019",,***,,***,,***,,***,,"2,304,486",,2,,5,,2,,1,,"7,955",,79.2,,87.1,,2,,14,,8,,2,,***,
2010100000,2010,19384,Yamanashi-ken Showa-cho,,"17,653",,"2,881",,196,,138,,***,,***,,914,,914,,***,,***,,***,,***,,"2,006,787",,0,,3,,1,,1,,"8,681",,80.1,,86.2,,1,,24,,10,,1,,***,
2010100000,2010,19422,Yamanashi-ken Doshi-mura,,"1,919",,528,,12,,19,,***,,***,,"7,957",,510,,***,,***,,***,,***,,"237,749",,0,,1,,1,,0,,"1,008",,79.9,,86.6,,0,,1,,1,,1,,***,
2010100000,2010,19423,Yamanashi-ken Nishikatsura-cho,,"4,541",,"1,021",,23,,34,,***,,***,,"1,518",,314,,***,,***,,***,,***,,"706,213",,0,,1,,1,,0,,"2,253",,80.2,,87,,0,,2,,2,,1,,***,
2010100000,2010,19424,Yamanashi-ken Oshino-mura,,"8,635",,"1,279",,118,,63,,***,,***,,"2,515",,"1,149",,***,,***,,***,,***,,"810,686",,1,,1,,1,,0,,"4,665",,79.9,,86.3,,0,,6,,3,,2,,***,
2010100000,2010,19425,Yamanashi-ken Yamanakako-mura,,"5,324",,"1,285",,46,,54,,***,,***,,"5,281",,"1,419",,***,,***,,***,,***,,"615,075",,0,,2,,1,,0,,"2,765",,79.9,,86.6,,0,,3,,1,,0,,***,
2010100000,2010,19429,Yamanashi-ken Narusawa-mura,,"2,964",,742,,17,,43,,***,,***,,"8,956",,"1,192",,***,,***,,***,,***,,"428,536",,0,,1,,0,,0,,"1,563",,79.3,,86.6,,0,,1,,1,,1,,***,
2010100000,2010,19430,Yamanashi-ken Fujikawaguchiko-machi,,"25,471",,"5,302",,232,,210,,***,,***,,"15,851",,-,,***,,***,,***,,***,,"2,401,149",,1,,9,,5,,1,,"12,428",,79.3,,87.5,,1,,19,,13,,3,,***,
2010100000,2010,19442,Yamanashi-ken Kosuge-mura,,816,,333,,2,,11,,***,,***,,"5,265",,335,,***,,***,,***,,***,,"144,780",,0,,1,,1,,0,,388,,79.5,,87,,0,,1,,0,,0,,***,
2010100000,2010,19443,Yamanashi-ken Tabayama-mura,,685,,317,,1,,13,,***,,***,,"10,155",,281,,***,,***,,***,,***,,"132,277",,0,,1,,1,,0,,284,,79.5,,86.6,,0,,2,,1,,0,,***,
2010100000,2010,20201,Nagano-ken Nagano-shi,,"381,511",,"94,675",,"3,245",,"3,709",,***,,***,,"83,485",,"32,640",,***,,***,,***,,***,,"42,290,990",,30,,60,,29,,20,,"195,808",,81.1,,87.2,,27,,294,,204,,23,,***,
2010100000,2010,20202,Nagano-ken Matsumoto-shi,,"243,037",,"57,352",,"2,178",,"2,237",,***,,***,,"97,877",,"23,808",,***,,***,,***,,***,,"28,454,785",,17,,34,,23,,11,,"122,051",,80.8,,87.3,,17,,230,,140,,10,,***,
2010100000,2010,20203,Nagano-ken Ueda-shi,,"159,597",,"41,454",,"1,316",,"1,758",,***,,***,,"55,200",,"16,545",,***,,***,,***,,***,,"19,148,618",,13,,25,,12,,6,,"76,026",,81.2,,86.5,,13,,105,,77,,6,,***,
2010100000,2010,20204,Nagano-ken Okaya-shi,,"52,841",,"14,975",,448,,567,,***,,***,,"8,514",,"2,305",,***,,***,,***,,***,,"5,693,752",,4,,8,,4,,3,,"25,173",,80.9,,87.4,,4,,34,,27,,2,,***,
2010100000,2010,20205,Nagano-ken Iida-shi,,"105,335",,"29,527",,898,,"1,245",,***,,***,,"65,873",,"11,756",,***,,***,,***,,***,,"13,585,488",,6,,19,,9,,6,,"55,280",,80.5,,87.3,,7,,85,,59,,7,,***,
2010100000,2010,20206,Nagano-ken Suwa-shi,,"51,200",,"12,865",,479,,450,,***,,***,,"10,906",,"3,130",,***,,***,,***,,***,,"5,873,385",,1,,7,,4,,3,,"25,954",,81.8,,87.7,,4,,46,,28,,2,,***,
2010100000,2010,20207,Nagano-ken Suzaka-shi,,"52,168",,"13,752",,382,,601,,***,,***,,"14,984",,"4,994",,***,,***,,***,,***,,"5,988,330",,6,,11,,4,,4,,"26,196",,80.2,,86.9,,2,,42,,23,,4,,***,
2010100000,2010,20208,Nagano-ken Komoro-shi,,"43,997",,"11,506",,364,,474,,***,,***,,"9,866",,"6,492",,***,,***,,***,,***,,"4,891,201",,5,,6,,2,,2,,"20,266",,80.4,,87.7,,3,,27,,20,,3,,***,
2010100000,2010,20209,Nagano-ken Ina-shi,,"71,093",,"18,929",,544,,783,,***,,***,,"66,781",,"14,463",,***,,***,,***,,***,,"8,444,406",,3,,15,,6,,4,,"36,325",,81.7,,87.4,,4,,56,,39,,3,,***,
2010100000,2010,20210,Nagano-ken Komagane-shi,,"33,693",,"8,779",,279,,397,,***,,***,,"16,592",,"4,666",,***,,***,,***,,***,,"3,897,093",,3,,5,,2,,2,,"17,186",,80.6,,86.7,,4,,30,,14,,1,,***,
2010100000,2010,20211,Nagano-ken Nakano-shi,,"45,638",,"11,700",,369,,492,,***,,***,,"11,206",,"6,746",,***,,***,,***,,***,,"5,761,607",,2,,11,,4,,2,,"25,256",,80.4,,87.4,,2,,26,,19,,2,,***,
2010100000,2010,20212,Nagano-ken Omachi-shi,,"29,801",,"9,120",,157,,381,,***,,***,,"56,499",,"15,577",,***,,***,,***,,***,,"4,241,438",,3,,6,,4,,2,,"14,812",,79.9,,87.8,,1,,28,,11,,2,,***,
2010100000,2010,20213,Nagano-ken Iiyama-shi,,"23,545",,"7,282",,149,,342,,***,,***,,"20,232",,"8,027",,***,,***,,***,,***,,"2,926,440",,1,,8,,2,,2,,"12,275",,80.2,,86.7,,1,,12,,7,,2,,***,
2010100000,2010,20214,Nagano-ken Chino-shi,,"56,391",,"13,509",,533,,529,,***,,***,,"26,640",,"7,416",,***,,***,,***,,***,,"6,591,579",,1,,9,,4,,2,,"28,807",,81,,86.9,,1,,41,,21,,2,,***,
