"","year","munCode","mun","totalPop","totalOldPop","births","deaths","totArea","inhabitable","kindergarten","elementary","lowerSecond","upperSecond","employed","percOldPop","birthrate","deathrate","percInhab","percEmpl","education"
"3853",2010,"14342","Kanagawa-ken Ninomiya-machi",29522,7967,187,299,908,734,5,3,2,1,13275,26.9866540207303,6.3342591965314,10.1280401056839,80.8370044052863,44.9664656866066,11
"3854",2010,"14361","Kanagawa-ken Nakai-machi",10010,2439,55,89,2002,1323,1,2,1,0,5049,24.3656343656344,5.49450549450549,8.89110889110889,66.0839160839161,50.4395604395604,4
"3855",2010,"14362","Kanagawa-ken Oi-machi",17972,3550,175,170,1441,1088,3,3,1,1,8829,19.7529490318273,9.73736924104162,9.45915869129757,75.5031228313671,49.1264188738037,8
"3856",2010,"14363","Kanagawa-ken Matsuda-machi",11676,3118,65,144,3775,923,3,2,2,1,5709,26.7043508050702,5.56697499143542,12.3329907502569,24.4503311258278,48.8951695786228,8
"3857",2010,"14364","Kanagawa-ken Yamakita-machi",11764,3325,59,161,22470,2683,3,5,3,1,5857,28.2641958517511,5.01530091805508,13.685821149269,11.9403649310191,49.7874872492349,12
"3858",2010,"14366","Kanagawa-ken Kaisei-machi",16369,3518,155,95,656,656,1,2,1,1,7780,21.4918443399108,9.46911845561733,5.80365324699126,100,47.5288655385179,5
"3859",2010,"14382","Kanagawa-ken Hakone-machi",13853,3828,64,141,9282,1658,4,5,2,1,8463,27.633003681513,4.61993791958421,10.178300729084,17.8625296272355,61.0914603335018,12
"3860",2010,"14383","Kanagawa-ken Manazuru-machi",8212,2697,30,105,702,342,1,1,1,0,3934,32.8421821724306,3.65319045299562,12.7861665854847,48.7179487179487,47.9055041402825,3
"3861",2010,"14384","Kanagawa-ken Yugawara-machi",26848,8722,149,381,4099,1035,3,3,1,0,12322,32.4865911799762,5.54976162097735,14.1910011918951,25.2500609904855,45.8954112038141,7
"3862",2010,"14401","Kanagawa-ken Aikawa-machi",42089,8305,273,282,3429,1890,4,6,3,1,20748,19.7319964836418,6.48625531611585,6.70008790895483,55.1181102362205,49.2955404024805,14
"3863",2010,"14402","Kanagawa-ken Kiyokawa-mura",3459,871,11,22,7129,692,1,2,2,0,1644,25.180688060133,3.18010985834056,6.36021971668112,9.7068312526301,47.5281873373807,5
"3864",2010,"15100","Niigata-ken Niigata-shi",811901,187371,6531,7604,72610,66977,55,115,62,31,387416,23.0780600097795,8.04408419253086,9.36567389373828,92.2421154111004,47.7171477803328,263
"3865",2010,"15202","Niigata-ken Nagaoka-shi",282674,71710,2239,2966,89091,44729,20,61,29,11,139208,25.3684456299483,7.92078507397214,10.4926523132655,50.2059691775825,49.2468355773789,121
"3866",2010,"15204","Niigata-ken Sanjo-shi",102292,26622,768,1157,43201,15750,8,24,9,4,51257,26.0254956399327,7.5079185078012,11.310757439487,36.4574894099674,50.1085128846831,45
"3867",2010,"15205","Niigata-ken Kashiwazaki-shi",91451,24844,649,1125,44270,15449,5,25,12,5,43787,27.1664607276028,7.09669659161737,12.3016697466403,34.8972215947594,47.8802856174345,47
"3868",2010,"15206","Niigata-ken Shibata-shi",101202,26574,811,1169,53282,25099,8,24,10,7,48425,26.2583743404281,8.01367561905891,11.5511551155116,47.1059644908224,47.849844864726,49
"3869",2010,"15208","Niigata-ken Ojiya-shi",38600,10935,300,486,15512,8768,3,11,5,2,19474,28.3290155440415,7.7720207253886,12.5906735751295,56.5239814337287,50.4507772020725,21
"3870",2010,"15209","Niigata-ken Kamo-shi",29762,8532,188,402,13368,3825,3,7,5,3,14556,28.6674282642296,6.31677978630468,13.5071567770983,28.613105924596,48.9080034943888,18
"3871",2010,"15210","Niigata-ken Tokamachi-shi",58911,18937,436,848,58992,18852,3,23,10,5,29992,32.1451002359491,7.4009947208501,14.3945952368828,31.9568755085435,50.9106957953523,41
"3872",2010,"15211","Niigata-ken Mitsuke-shi",41862,10913,306,486,7796,5007,3,8,4,1,20469,26.0689885815298,7.3097319764942,11.6095743156084,64.2252437147255,48.8963737996273,16
"3873",2010,"15212","Niigata-ken Murakami-shi",66427,20942,414,998,117424,25688,3,21,8,3,31214,31.5263371821699,6.23240549776446,15.0240113206979,21.8762774219921,46.9899287940145,35
"3874",2010,"15213","Niigata-ken Tsubame-shi",81876,20427,625,896,11094,10410,5,15,5,2,42592,24.9487029166056,7.63349455273829,10.9433777908056,93.8345051379124,52.0201279984367,27
"3875",2010,"15216","Niigata-ken Itoigawa-shi",47702,15702,340,681,74624,13666,4,18,4,3,23133,32.9168588319148,7.12758374910905,14.2761309798331,18.3131432246998,48.4948220200411,29
"3876",2010,"15217","Niigata-ken Myoko-shi",35457,10631,259,486,44552,11825,3,11,3,1,17141,29.9827960628367,7.30462250049356,13.7067433793045,26.5420183156761,48.3430634289421,18
"3877",2010,"15218","Niigata-ken Gosen-shi",54550,15422,345,684,35187,15275,4,11,5,2,26499,28.2713107241063,6.32447296058662,12.5389550870761,43.4109188052406,48.5774518790101,22
"3878",2010,"15222","Niigata-ken Joetsu-shi",203899,53542,1651,2213,97361,42842,12,55,23,12,99617,26.2590792500208,8.09714613607717,10.8534127190423,44.0032456527768,48.8560512802907,102
"3879",2010,"15223","Niigata-ken Agano-shi",45560,11958,307,564,19272,11960,4,11,4,1,22602,26.2467076382792,6.73836698858648,12.379280070237,62.0589456205895,49.6093064091308,20
"3880",2010,"15224","Niigata-ken Sado-shi",62727,23081,410,1061,85531,22061,4,30,15,5,31746,36.7959570838714,6.53626030258103,16.9145662952158,25.7929873379243,50.6097852599359,54
"3881",2010,"15225","Niigata-ken Uonuma-shi",40361,11974,261,547,94693,14642,3,9,6,2,20072,29.6672530413022,6.46663858675454,13.5526869998266,15.4626001922001,49.7311761353782,20
"3882",2010,"15226","Niigata-ken Minamiuonuma-shi",61624,16040,533,772,58482,19168,3,20,6,4,30686,26.028819940283,8.64922757367259,12.5275866545502,32.7758968571526,49.7955342074516,33
"3883",2010,"15227","Niigata-ken Tainai-shi",31424,8971,195,360,26518,10247,2,7,4,1,15184,28.5482433808554,6.20544806517312,11.4562118126273,38.6416773512331,48.3197556008147,14
"3884",2010,"15307","Niigata-ken Seiro-machi",13724,2973,128,119,3799,3561,3,3,1,0,6722,21.6627805304576,9.32672690177791,8.67094141649665,93.7351934719663,48.979889245118,7
"3885",2010,"15342","Niigata-ken Yahiko-mura",8582,2047,65,102,2516,1719,0,1,1,0,4454,23.8522488930319,7.57399207643906,11.8853414122582,68.3227344992051,51.8993241668609,2
"3886",2010,"15361","Niigata-ken Tagami-machi",12791,3411,63,132,3177,2038,1,2,1,0,6027,26.6671878664686,4.92533812837151,10.3197560784927,64.1485678312874,47.1190680947541,4
"3887",2010,"15385","Niigata-ken Aga-machi",13303,5517,57,236,95288,16543,0,7,3,1,5462,41.4718484552357,4.28474780124784,17.7403593174472,17.3610528083284,41.0584078779223,11
"3888",2010,"15405","Niigata-ken Izumozaki-machi",4907,1821,25,89,4438,1375,0,1,1,1,2278,37.1102506623191,5.09476258406358,18.1373547992664,30.9824245155475,46.4234766659874,3
"3889",2010,"15461","Niigata-ken Yuzawa-machi",8396,2490,45,97,35700,5904,0,5,1,0,4181,29.6569795140543,5.35969509290138,11.5531205335874,16.5378151260504,49.7975226298237,6
"3890",2010,"15482","Niigata-ken Tsunan-machi",10881,4062,59,160,17028,5853,0,6,2,0,5651,37.3311276537083,5.42229574487639,14.7045308335631,34.3727977448908,51.9345648377906,8
"3891",2010,"15504","Niigata-ken Kariwa-mura",4800,1266,37,54,2628,1512,0,1,1,0,2503,26.375,7.70833333333333,11.25,57.5342465753425,52.1458333333333,2
"3892",2010,"15581","Niigata-ken Sekikawa-mura",6438,2309,34,120,29961,7411,0,1,1,0,3157,35.8651755203479,5.2811432121777,18.6393289841566,24.7354894696439,49.0369680024852,2
"3893",2010,"15586","Niigata-ken Awashimaura-mura",366,163,2,4,986,118,0,1,1,0,290,44.5355191256831,5.46448087431694,10.9289617486339,11.9675456389452,79.2349726775956,2
"3894",2010,"16201","Toyama-ken Toyama-shi",421953,102601,3494,4191,124185,47387,43,66,28,21,208790,24.3157413266406,8.28054309366209,9.93238583444128,38.1583927205379,49.4818143252922,158
"3895",2010,"16202","Toyama-ken Takaoka-shi",176061,47565,1173,1949,20942,14243,13,28,12,12,86985,27.0162046109019,6.66246357796446,11.0700268656886,68.0116512271989,49.4061717245727,65
"3896",2010,"16204","Toyama-ken Uozu-shi",44959,12440,307,494,20063,7810,4,13,2,4,22956,27.6696545741676,6.82844369314264,10.9877888743077,38.9273787569157,51.0598545341311,23
"3897",2010,"16205","Toyama-ken Himi-shi",51726,15864,296,711,23049,9520,2,14,6,2,24956,30.6692959053474,5.72246065808298,13.7455051618142,41.3033103388433,48.2465297915942,24
"3898",2010,"16206","Toyama-ken Namerikawa-shi",33676,8235,277,342,5461,4762,6,7,2,2,16830,24.4536168190997,8.22544245159758,10.1556004276042,87.2001464933162,49.9762442095261,17
"3899",2010,"16207","Toyama-ken Kurobe-shi",41852,11108,333,501,42634,21971,4,11,4,1,21382,26.5411449870974,7.95660900315397,11.9707540858262,51.5339869587653,51.0895536652968,20
"3900",2010,"16208","Toyama-ken Tonami-shi",49410,12103,436,467,12696,9233,10,8,4,2,26093,24.495041489577,8.82412467111921,9.451528030763,72.7236925015753,52.80914794576,24
"3901",2010,"16209","Toyama-ken Oyabe-shi",32067,9394,213,377,13411,7489,1,5,4,3,16301,29.2949137742851,6.64234259519132,11.7566345464184,55.8422190738946,50.8341909127764,13
"3902",2010,"16210","Toyama-ken Nanto-shi",54724,17018,363,698,66886,15630,3,10,8,7,28191,31.0978729625027,6.63328704042102,12.7549155763468,23.3681188888557,51.5148746436664,28
"3903",2010,"16211","Toyama-ken Imizu-shi",93588,22399,726,984,10918,9714,6,15,7,3,46802,23.9336239688849,7.7574047954866,10.5141684831389,88.972339256274,50.0085481044578,31
"3904",2010,"16321","Toyama-ken Funahashi-mura",2967,508,43,23,347,347,0,1,1,0,1521,17.1216717222784,14.4927536231884,7.75193798449612,100,51.2639029322548,2
"3905",2010,"16322","Toyama-ken Kamiichi-machi",21965,6199,147,266,23677,6685,0,7,1,1,11128,28.2221716366947,6.69246528568177,12.1101752788527,28.2341512860582,50.6624174823583,9
"3906",2010,"16323","Toyama-ken Tateyama-machi",27466,7164,171,309,30731,16065,1,9,1,1,14224,26.0831573581883,6.22587926891429,11.2502730648802,52.2762031824542,51.7876647491444,12
"3907",2010,"16342","Toyama-ken Nyuzen-machi",27182,7727,157,345,7129,6220,1,6,2,1,13710,28.426900154514,5.7758810977853,12.6922227944964,87.2492635713284,50.4377897137812,10
"3908",2010,"16343","Toyama-ken Asahi-machi",13651,4777,52,218,22632,7992,0,3,1,1,6494,34.9937733499377,3.8092447439748,15.9695260420482,35.3128313891835,47.5716064757161,5
"3909",2010,"17201","Ishikawa-ken Kanazawa-shi",462361,96462,4076,3860,46777,19069,38,62,29,20,229392,20.8629188015425,8.81562242490175,8.34845499512286,40.7657609508947,49.6131810425187,149
"3910",2010,"17202","Ishikawa-ken Nanao-shi",57900,17118,404,748,31803,11379,3,13,7,5,28468,29.5647668393782,6.97754749568221,12.9188255613126,35.7796434298651,49.167530224525,28
"3911",2010,"17203","Ishikawa-ken Komatsu-shi",108433,25350,917,1086,37113,11193,8,26,10,7,55682,23.3784917875555,8.45683509632676,10.0154012154971,30.1592433918034,51.3515258270084,51
"3912",2010,"17204","Ishikawa-ken Wajima-shi",29858,11357,140,553,42636,9844,2,12,6,3,13850,38.0367070801795,4.68886060687253,18.5209993971465,23.0884698376958,46.3862281465604,23
"3913",2010,"17205","Ishikawa-ken Suzu-shi",16300,6699,73,311,24720,6058,1,9,4,1,7437,41.0981595092025,4.47852760736196,19.079754601227,24.5064724919094,45.6257668711656,15
"3914",2010,"17206","Ishikawa-ken Kaga-shi",71887,20027,524,891,30600,9168,4,22,7,4,36448,27.8590009320183,7.28921780015858,12.3944524044681,29.9607843137255,50.7017958740802,37
"3915",2010,"17207","Ishikawa-ken Hakui-shi",23032,7101,137,307,8196,5276,2,6,2,3,10783,30.8310177144842,5.94824591872178,13.3292810003473,64.3728648121035,46.8174713442167,13
"3916",2010,"17209","Ishikawa-ken Kahoku-shi",34651,8459,252,369,6476,4032,2,6,3,0,17557,24.4119938818505,7.27251738766558,10.6490433176532,62.260654725139,50.6680903870018,11
"3917",2010,"17210","Ishikawa-ken Hakusan-shi",110459,22807,966,929,75517,19982,8,19,11,4,57442,20.6474800604749,8.7453263201731,8.41036040521823,26.4602672245984,52.0030056401018,42
"3918",2010,"17211","Ishikawa-ken Nomi-shi",48680,10104,457,434,8385,4800,0,8,3,1,24542,20.7559572719803,9.38783894823336,8.91536565324569,57.2450805008945,50.4149548069022,12
"3919",2010,"17212","Ishikawa-ken Nonoichi-shi",51885,7908,604,279,1356,1356,2,5,2,1,25951,15.2413992483377,11.6411294208345,5.37727666955768,100,50.0163823841187,10
"3920",2010,"17324","Ishikawa-ken Kawakita-machi",6147,1106,65,56,1476,1476,0,3,1,0,3134,17.9925166748007,10.5742638685538,9.11013502521555,100,50.9842199446885,4
"3921",2010,"17361","Ishikawa-ken Tsubata-machi",36940,6730,313,291,11044,5406,2,9,2,1,18671,18.2187330806714,8.47319978343259,7.877639415268,48.9496559217675,50.5441256090958,14
"3922",2010,"17365","Ishikawa-ken Uchinada-machi",26927,5241,204,182,2038,1659,1,6,2,1,13523,19.4637352842871,7.57603892004308,6.75901511494039,81.4033366045142,50.2209678018346,10
"3923",2010,"17384","Ishikawa-ken Shika-machi",22216,7576,124,338,24655,8412,1,8,2,3,10617,34.1015484335614,5.58156283759453,15.214259992798,34.1188399918881,47.7898811667267,14
"3924",2010,"17386","Ishikawa-ken Hodatsushimizu-cho",14277,4166,76,179,11168,4093,0,5,2,1,6627,29.1797996778035,5.32324718078028,12.5376479652588,36.6493553008596,46.4173145618827,8
"3925",2010,"17407","Ishikawa-ken Nakanoto-machi",18535,5513,147,224,8936,3819,1,6,3,1,9065,29.743728082007,7.93094146209873,12.0852441327219,42.737242614145,48.9074723496089,11
"3926",2010,"17461","Ishikawa-ken Anamizu-machi",9735,3834,36,172,18324,4767,0,2,1,1,4222,39.3836671802773,3.6979969183359,17.668207498716,26.0150622134905,43.3692860811505,4
"3927",2010,"17463","Ishikawa-ken Noto-cho",19565,7779,87,398,27346,6528,0,6,5,3,9038,39.7597751086123,4.44671607462305,20.342448249425,23.8718642580268,46.1947354970611,14
"3928",2010,"18201","Fukui-ken Fukui-shi",266796,64071,2461,2536,53619,21660,46,53,28,13,131245,24.0149777357981,9.22427622603037,9.50538988590534,40.3961282381245,49.1930163870523,140
"3929",2010,"18202","Fukui-ken Tsuruga-shi",67760,15500,615,659,25120,5267,5,15,7,4,33377,22.874852420307,9.07615112160567,9.72550177095632,20.9673566878981,49.2576741440378,31
"3930",2010,"18204","Fukui-ken Obama-shi",31340,8695,271,426,23287,4174,2,13,2,3,15645,27.7440970006382,8.64709636247607,13.5928525845565,17.924163696483,49.9202297383535,20
"3931",2010,"18205","Fukui-ken Ono-shi",35291,10689,217,487,87230,12661,8,11,5,2,18212,30.2881754554986,6.14887648408943,13.799552293786,14.5145018915511,51.6052251282197,26
"3932",2010,"18206","Fukui-ken Katsuyama-shi",25466,7739,172,312,25368,5144,2,11,4,2,12833,30.3895389931674,6.7541035105631,12.2516296238121,20.2775149795017,50.3926804366606,19
"3933",2010,"18207","Fukui-ken Sabae-shi",67450,15371,695,610,8475,5320,7,12,3,2,33657,22.7887323943662,10.3039288361749,9.04373610081542,62.7728613569322,49.8991845811712,24
"3934",2010,"18208","Fukui-ken Awara-shi",29989,7959,195,388,11699,7019,10,10,2,1,15513,26.5397312347861,6.50238420754277,12.9380772950082,59.9965809043508,51.7289672880056,23
"3935",2010,"18209","Fukui-ken Echizen-shi",85614,20757,671,833,23075,8840,20,17,8,4,41875,24.2448664937977,7.83750321209148,9.72971710234308,38.3098591549296,48.9113929964725,49
"3936",2010,"18210","Fukui-ken Sakai-shi",91900,20775,758,896,20991,13597,20,20,6,5,47112,22.6060935799782,8.2480957562568,9.74972796517954,64.7753799247296,51.2644178454842,51
"3937",2010,"18322","Fukui-ken Eiheiji-cho",20647,5039,153,196,9434,2535,3,7,3,0,10447,24.4054826367027,7.41027752215818,9.49290453818957,26.8708925164299,50.5981498522788,13
"3938",2010,"18382","Fukui-ken Ikeda-cho",3046,1238,16,54,19472,1679,1,2,1,1,1373,40.6434668417597,5.25279054497702,17.7281680892974,8.62263763352506,45.075508864084,5
"3939",2010,"18404","Fukui-ken Minamiechizen-cho",11551,3484,85,153,34384,2993,2,4,3,0,5771,30.16189074539,7.35867024500043,13.2456064410008,8.70463006049325,49.9610423339971,9
"3940",2010,"18423","Fukui-ken Echizen-cho",23160,6354,203,261,15296,3869,0,8,4,1,11563,27.4352331606218,8.76511226252159,11.2694300518135,25.2941945606695,49.926597582038,13
"3941",2010,"18442","Fukui-ken Mihama-cho",10563,3082,62,127,15232,2556,0,7,2,0,5449,29.1773170500805,5.86954463694026,12.0230994982486,16.7804621848739,51.5857237527218,9
"3942",2010,"18481","Fukui-ken Takahama-cho",11062,2941,94,125,7215,1835,0,5,2,0,5691,26.5865123847406,8.49755921171578,11.2999457602603,25.4331254331254,51.4463930573133,7
"3943",2010,"18483","Fukui-ken Ohi-cho",8580,2353,80,116,21221,2481,1,4,2,0,4221,27.4242424242424,9.32400932400932,13.5198135198135,11.6912492342491,49.1958041958042,7
"3944",2010,"18501","Fukui-ken Wakasa-cho",16099,4895,126,238,17865,5081,0,11,3,1,8267,30.4056152556059,7.82657307907323,14.7835269271383,28.4410859221942,51.3510155910305,15
"3945",2010,"19202","Yamanashi-ken Fujiyoshida-shi",50619,11884,441,515,12183,1796,5,8,5,4,24997,23.477350402023,8.71214366147099,10.1740453189514,14.7418534022819,49.3826428811316,22
"3946",2010,"19204","Yamanashi-ken Tsuru-shi",33588,7569,233,344,16158,2540,2,8,3,2,15436,22.534833869239,6.93700130999166,10.2417530070263,15.7197672979329,45.9568893652495,15
"3947",2010,"19205","Yamanashi-ken Yamanashi-shi",36832,10144,268,491,28987,5312,3,12,3,2,18412,27.5412684622068,7.27628149435274,13.3307993049522,18.3254562390037,49.9891398783666,20
"3948",2010,"19206","Yamanashi-ken Otsuki-shi",28120,8293,147,359,28030,3608,4,10,4,2,12566,29.4914651493599,5.2275960170697,12.7667140825036,12.8719229397075,44.6870554765292,20
"3949",2010,"19207","Yamanashi-ken Nirasaki-shi",32477,7509,215,308,14373,5109,3,5,2,2,15555,23.1209779228377,6.62006958770822,9.48363457215876,35.5458150699228,47.8954336915356,12
"3950",2010,"19208","Yamanashi-ken Minamiarupusu-shi",72635,15531,589,705,26407,7067,2,16,7,2,36321,21.3822537344256,8.10903834239692,9.70606456942245,26.7618434506002,50.004818613616,27
"3951",2010,"19209","Yamanashi-ken Hokuto-shi",46968,14639,264,684,60289,14226,1,15,9,4,23718,31.1680292965423,5.6208482370976,14.5631067961165,23.5963442750751,50.4982115482882,29
"3952",2010,"19210","Yamanashi-ken Kai-shi",73807,13986,779,520,7194,4038,6,11,6,2,36375,18.9494221415313,10.5545544460553,7.04540219762353,56.1301084236864,49.2839432574146,25
"3953",2010,"19211","Yamanashi-ken Fuefuki-shi",70529,17092,614,716,20192,8384,2,14,5,3,35795,24.2340030342129,8.70563881523912,10.1518524294971,41.5213946117274,50.7521728650626,24
"3954",2010,"19212","Yamanashi-ken Uenohara-shi",27114,7118,146,307,17065,3037,5,11,4,2,12381,26.2521206756657,5.38467212510142,11.3225639890831,17.7966598300615,45.6627572471786,22
"3955",2010,"19213","Yamanashi-ken Koshu-shi",33927,9962,193,457,26401,5319,2,18,7,1,17914,29.363044183099,5.68868452854659,13.4700975624134,20.1469641301466,52.8016034426858,28
"3956",2010,"19214","Yamanashi-ken Chuo-shi",31322,5638,247,216,3181,2629,2,7,3,0,15132,18.0001277057659,7.88583104527169,6.89611135942788,82.646966362779,48.3110912457697,12
"3957",2010,"19346","Yamanashi-ken Ichikawamisato-cho",17111,5519,83,261,7507,2673,3,6,4,1,7874,32.2541055461399,4.85068084857694,15.2533458009468,35.6067670174504,46.0171819297528,14
"3958",2010,"19364","Yamanashi-ken Hayakawa-cho",1246,593,5,33,36986,1563,0,2,1,0,516,47.5922953451043,4.01284109149278,26.4847512038523,4.22592332233818,41.4125200642055,3
"3959",2010,"19365","Yamanashi-ken Minobu-cho",14462,5690,51,295,30200,5870,1,8,5,3,6383,39.34448900567,3.52648319734477,20.3982851611119,19.4370860927152,44.1363573502973,17
"3960",2010,"19366","Yamanashi-ken Nambu-cho",9011,3038,45,160,20063,2535,1,4,3,0,3972,33.7143491288425,4.99389634890689,17.7560759072245,12.6351991227633,44.0794584396848,8
"3961",2010,"19368","Yamanashi-ken Fujikawa-cho",16307,4735,107,203,11198,2019,2,5,2,1,7955,29.0366100447661,6.56159931317839,12.4486416876188,18.0300053580997,48.7827313423683,10
"3962",2010,"19384","Yamanashi-ken Showa-cho",17653,2881,196,138,914,914,0,3,1,1,8681,16.3201722086897,11.1029286806775,7.81736815272192,100,49.1757774882456,5
"3963",2010,"19422","Yamanashi-ken Doshi-mura",1919,528,12,19,7957,510,0,1,1,0,1008,27.5143303804065,6.25325690463783,9.9009900990099,6.40945079803946,52.5273579989578,2
"3964",2010,"19423","Yamanashi-ken Nishikatsura-cho",4541,1021,23,34,1518,314,0,1,1,0,2253,22.4840343536666,5.0649636643911,7.48733759083902,20.6851119894598,49.6146223298833,2
"3965",2010,"19424","Yamanashi-ken Oshino-mura",8635,1279,118,63,2515,1149,1,1,1,0,4665,14.8118123914302,13.6653155761436,7.29588882455125,45.6858846918489,54.0243196294152,3
"3966",2010,"19425","Yamanashi-ken Yamanakako-mura",5324,1285,46,54,5281,1419,0,2,1,0,2765,24.1359879789632,8.64012021036814,10.1427498121713,26.8699110017042,51.9346356123216,3
"3967",2010,"19429","Yamanashi-ken Narusawa-mura",2964,742,17,43,8956,1192,0,1,0,0,1563,25.0337381916329,5.73549257759784,14.5074224021592,13.3095131755248,52.7327935222672,1
"3968",2010,"19442","Yamanashi-ken Kosuge-mura",816,333,2,11,5265,335,0,1,1,0,388,40.8088235294118,2.45098039215686,13.4803921568627,6.3627730294397,47.5490196078431,2
"3969",2010,"19443","Yamanashi-ken Tabayama-mura",685,317,1,13,10155,281,0,1,1,0,284,46.2773722627737,1.45985401459854,18.978102189781,2.767109798129,41.4598540145985,2
"3970",2010,"20201","Nagano-ken Nagano-shi",381511,94675,3245,3709,83485,32640,30,60,29,20,195808,24.8157982338648,8.50565252378044,9.72186909420698,39.0968437443852,51.324339272,139
"3971",2010,"20202","Nagano-ken Matsumoto-shi",243037,57352,2178,2237,97877,23808,17,34,23,11,122051,23.5980529713583,8.96159843974374,9.20435982998473,24.3244071640937,50.2191024411921,85
"3972",2010,"20203","Nagano-ken Ueda-shi",159597,41454,1316,1758,55200,16545,13,25,12,6,76026,25.9741724468505,8.24576903074619,11.0152446474558,29.9728260869565,47.6362337637926,56
"3973",2010,"20204","Nagano-ken Okaya-shi",52841,14975,448,567,8514,2305,4,8,4,3,25173,28.3397361897012,8.47826498363013,10.7303041199069,27.0730561428236,47.6391438466342,19
"3974",2010,"20205","Nagano-ken Iida-shi",105335,29527,898,1245,65873,11756,6,19,9,6,55280,28.0315184886315,8.52518156358285,11.8194332368159,17.8464621316776,52.4801822755969,40
"3975",2010,"20206","Nagano-ken Suwa-shi",51200,12865,479,450,10906,3130,1,7,4,3,25954,25.126953125,9.35546875,8.7890625,28.6997982761782,50.69140625,15
"3976",2010,"20207","Nagano-ken Suzaka-shi",52168,13752,382,601,14984,4994,6,11,4,4,26196,26.3609875785922,7.32249654960896,11.5204723201963,33.328884143086,50.2146909983131,25
"3977",2010,"20208","Nagano-ken Komoro-shi",43997,11506,364,474,9866,6492,5,6,2,2,20266,26.1517830761188,8.2732913607746,10.7734618269427,65.8017433610379,46.0622315157852,15
"3978",2010,"20209","Nagano-ken Ina-shi",71093,18929,544,783,66781,14463,3,15,6,4,36325,26.62568747978,7.65194885572419,11.0137425625589,21.6573576316617,51.095044519151,28
"3979",2010,"20210","Nagano-ken Komagane-shi",33693,8779,279,397,16592,4666,3,5,2,2,17186,26.0558572997359,8.28065176742944,11.7828629092096,28.1219864995178,51.0076276971478,12
"3980",2010,"20211","Nagano-ken Nakano-shi",45638,11700,369,492,11206,6746,2,11,4,2,25256,25.6365309610412,8.08536745694378,10.7804899425917,60.1998929145101,55.3398483719707,19
"3981",2010,"20212","Nagano-ken Omachi-shi",29801,9120,157,381,56499,15577,3,6,4,2,14812,30.6029998993322,5.26827958793329,12.7848058789973,27.5703994760969,49.7030300996611,15
"3982",2010,"20213","Nagano-ken Iiyama-shi",23545,7282,149,342,20232,8027,1,8,2,2,12275,30.928010193247,6.32830749628371,14.5253769377787,39.6747726374061,52.1342110851561,13
"3983",2010,"20214","Nagano-ken Chino-shi",56391,13509,533,529,26640,7416,1,9,4,2,28807,23.9559504176198,9.45186288592151,9.3809295809615,27.8378378378378,51.0843928995762,16
"3984",2010,"20215","Nagano-ken Shiojiri-shi",67670,15993,573,600,29013,7164,3,9,6,3,35770,23.6338111423083,8.46756317422787,8.86655829762081,24.6923792782546,52.8594650509827,21
"3985",2010,"20217","Nagano-ken Saku-shi",100552,25985,853,1013,42399,15818,6,16,8,7,49222,25.8423502267484,8.4831728856711,10.0743893706739,37.3074836670676,48.9517861405044,37
"3986",2010,"20218","Nagano-ken Chikuma-shi",62068,17004,424,653,11984,5138,3,9,4,2,29964,27.3957594895921,6.83121737449249,10.5207192111877,42.8738317757009,48.2760842946446,18
"3987",2010,"20219","Nagano-ken Tomi-shi",30696,7817,238,317,11230,5978,1,5,2,1,15344,25.4658587438103,7.75345321866041,10.3270784467032,53.2324131789849,49.9869689861871,9
"3988",2010,"20220","Nagano-ken Azumino-shi",96479,25003,763,926,33182,14095,2,10,7,4,49401,25.9154841986339,7.90845676261155,9.59794359394272,42.4778494364414,51.203888929197,23
"3989",2010,"20303","Nagano-ken Koumi-machi",5180,1833,20,83,11419,2219,0,2,1,1,2590,35.3861003861004,3.86100386100386,16.023166023166,19.4325247394693,50,4
"3990",2010,"20304","Nagano-ken Kawakami-mura",4972,1141,28,44,20961,3060,0,2,1,0,3444,22.9485116653258,5.63153660498793,8.84955752212389,14.5985401459854,69.2679002413516,3
"3991",2010,"20305","Nagano-ken Minamimaki-mura",3528,923,19,59,13310,3291,0,2,1,0,2197,26.1621315192744,5.38548752834467,16.7233560090703,24.7257700976709,62.2732426303855,3
"3992",2010,"20306","Nagano-ken Minamiaiki-mura",1121,422,5,14,6603,872,0,1,0,0,519,37.6449598572703,4.46030330062444,12.4888492417484,13.2061184310162,46.2979482604817,1
"3993",2010,"20307","Nagano-ken Kitaaiki-mura",842,339,6,14,5626,537,0,1,0,0,406,40.2612826603325,7.12589073634204,16.6270783847981,9.54496978314966,48.2185273159145,1
"3994",2010,"20309","Nagano-ken Sakuho-machi",12069,3847,87,168,18813,3757,0,4,2,0,5958,31.8750517855663,7.20855083271191,13.9199602286851,19.9702333492798,49.3661446681581,6
"3995",2010,"20321","Nagano-ken Karuizawa-machi",19018,4739,160,166,15605,3941,2,3,1,1,9489,24.9184982648018,8.41308234304343,8.72857293090756,25.2547260493432,49.894836470712,7
"3996",2010,"20323","Nagano-ken Miyota-machi",14738,3265,113,157,5878,2668,1,2,1,0,7559,22.1536165015606,7.66725471570091,10.6527344280092,45.3895882953385,51.289184421224,4
"3997",2010,"20324","Nagano-ken Tateshina-machi",7707,2276,36,114,6682,2834,0,1,1,1,4303,29.5315946542105,4.67107824056053,14.791747761775,42.4124513618677,55.8323601920332,3
