YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
2015100000,2015,01206,Hokkaido Kushiro-shi,,"174,742",,"52,867",,"1,124",,"2,120",,***,,***,,"136,292",,"29,318",,***,,***,,***,,***,,"36,767,443",,29,,29,,17,,8,,"74,840",,79.3,,86,,17,,82,,95,,16,,***,
2015100000,2015,01207,Hokkaido Obihiro-shi,,"169,327",,"44,636",,"1,330",,"1,653",,***,,***,,"61,934",,"38,220",,***,,***,,***,,***,,"30,198,183",,13,,26,,14,,8,,"79,840",,80.3,,86.9,,18,,99,,100,,4,,***,
2015100000,2015,01208,Hokkaido Kitami-shi,,"121,226",,"36,437",,819,,"1,392",,***,,***,,"142,741",,"42,064",,***,,***,,***,,***,,"21,105,747",,11,,26,,15,,8,,"55,971",,80.2,,87.1,,14,,67,,53,,6,,***,
2015100000,2015,01209,Hokkaido Yubari-shi,,"8,843",,"4,296",,20,,195,,***,,***,,"76,307",,"10,806",,***,,***,,***,,***,,"2,230,942",,1,,1,,1,,1,,"3,721",,79.6,,86.6,,0,,7,,6,,3,,***,
2015100000,2015,01210,Hokkaido Iwamizawa-shi,,"84,499",,"27,503",,497,,"1,083",,***,,***,,"48,102",,"31,922",,***,,***,,***,,***,,"14,925,976",,6,,15,,10,,4,,"37,845",,79.8,,86.6,,8,,58,,50,,2,,***,
2015100000,2015,01211,Hokkaido Abashiri-shi,,"39,077",,"10,691",,278,,391,,***,,***,,"47,100",,"22,387",,***,,***,,***,,***,,"6,259,056",,5,,9,,6,,2,,"17,955",,80.4,,86.9,,5,,16,,16,,2,,***,
2015100000,2015,01212,Hokkaido Rumoi-shi,,"22,221",,"7,513",,148,,308,,***,,***,,"29,783",,"5,184",,***,,***,,***,,***,,"3,649,014",,2,,5,,3,,2,,"10,813",,79.4,,87,,3,,15,,15,,0,,***,
2015100000,2015,01213,Hokkaido Tomakomai-shi,,"172,737",,"44,469",,"1,442",,"1,751",,***,,***,,"56,157",,"19,704",,***,,***,,***,,***,,"30,799,363",,18,,24,,15,,7,,"76,793",,80.3,,86.3,,13,,94,,81,,9,,***,
2015100000,2015,01214,Hokkaido Wakkanai-shi,,"36,380",,"10,505",,261,,443,,***,,***,,"76,147",,"30,992",,***,,***,,***,,***,,"5,779,020",,6,,12,,8,,2,,"16,928",,79.6,,85.1,,3,,16,,14,,2,,***,
2015100000,2015,01215,Hokkaido Bibai-shi,,"23,035",,"8,853",,81,,426,,***,,***,,"27,769",,"15,444",,***,,***,,***,,***,,"5,238,128",,3,,5,,4,,2,,"10,047",,79.5,,85.8,,4,,12,,15,,2,,***,
2015100000,2015,01216,Hokkaido Ashibetsu-shi,,"14,676",,"6,405",,55,,291,,***,,***,,"86,504",,"13,729",,***,,***,,***,,***,,"3,030,259",,1,,2,,2,,1,,"6,152",,79.3,,86.1,,3,,5,,9,,2,,***,
2015100000,2015,01217,Hokkaido Ebetsu-shi,,"120,636",,"32,585",,611,,"1,189",,***,,***,,"18,738",,"16,806",,***,,***,,***,,***,,"16,362,179",,13,,19,,9,,5,,"53,086",,81.7,,87.1,,6,,67,,68,,3,,***,
2015100000,2015,01218,Hokkaido Akabira-shi,,"11,105",,"4,964",,32,,235,,***,,***,,"12,988",,"3,670",,***,,***,,***,,***,,"2,595,030",,1,,3,,2,,0,,"4,474",,78.9,,86.6,,2,,3,,5,,1,,***,
2015100000,2015,01219,Hokkaido Mombetsu-shi,,"23,109",,"7,631",,130,,334,,***,,***,,"83,078",,"17,326",,***,,***,,***,,***,,"4,335,975",,2,,7,,4,,1,,"11,270",,79.1,,86.2,,5,,8,,11,,2,,***,
2015100000,2015,01220,Hokkaido Shibetsu-shi,,"19,914",,"7,451",,104,,255,,***,,***,,"111,922",,"29,593",,***,,***,,***,,***,,"3,872,933",,3,,8,,5,,2,,"9,507",,81.5,,86.9,,1,,13,,12,,2,,***,
2015100000,2015,01221,Hokkaido Nayoro-shi,,"29,048",,"8,794",,232,,364,,***,,***,,"53,520",,"19,964",,***,,***,,***,,***,,"4,617,110",,4,,10,,4,,2,,"14,377",,80.7,,87.2,,4,,11,,16,,2,,***,
2015100000,2015,01222,Hokkaido Mikasa-shi,,"9,076",,"4,181",,41,,214,,***,,***,,"30,252",,"5,538",,***,,***,,***,,***,,"2,449,972",,1,,2,,2,,1,,"3,400",,78.5,,86.6,,2,,3,,4,,2,,***,
2015100000,2015,01223,Hokkaido Nemuro-shi,,"26,917",,"8,285",,190,,337,,***,,***,,"50,625",,"20,981",,***,,***,,***,,***,,"4,598,173",,4,,8,,7,,2,,"13,876",,79.8,,86.2,,3,,8,,13,,3,,***,
2015100000,2015,01224,Hokkaido Chitose-shi,,"95,648",,"19,979",,893,,667,,***,,***,,"59,450",,"19,510",,***,,***,,***,,***,,"12,391,193",,10,,17,,9,,2,,"46,015",,81.2,,87.1,,8,,53,,46,,2,,***,
2015100000,2015,01225,Hokkaido Takikawa-shi,,"41,192",,"13,353",,277,,536,,***,,***,,"11,590",,"10,206",,***,,***,,***,,***,,"6,620,940",,2,,6,,4,,3,,"18,850",,80,,86.2,,6,,25,,25,,4,,***,
2015100000,2015,01226,Hokkaido Sunagawa-shi,,"17,694",,"6,390",,88,,245,,***,,***,,"7,868",,"4,937",,***,,***,,***,,***,,"3,007,955",,1,,5,,2,,1,,"7,740",,80.8,,86.8,,2,,9,,9,,2,,***,
2015100000,2015,01227,Hokkaido Utashinai-shi,,"3,585",,"1,672",,12,,92,,***,,***,,"5,595",,"1,403",,***,,***,,***,,***,,"1,106,711",,1,,1,,1,,0,,"1,306",,79.5,,86,,1,,4,,2,,2,,***,
2015100000,2015,01228,Hokkaido Fukagawa-shi,,"21,909",,"8,616",,122,,379,,***,,***,,"52,942",,"21,511",,***,,***,,***,,***,,"3,985,973",,2,,6,,2,,2,,"10,006",,80.3,,86.8,,5,,15,,13,,4,,***,
2015100000,2015,01229,Hokkaido Furano-shi,,"22,936",,"7,096",,156,,294,,***,,***,,"60,071",,"19,847",,***,,***,,***,,***,,"3,900,517",,4,,9,,6,,2,,"11,843",,80.6,,86.6,,3,,11,,13,,2,,***,
2015100000,2015,01230,Hokkaido Noboribetsu-shi,,"49,625",,"16,602",,309,,592,,***,,***,,"21,221",,"3,562",,***,,***,,***,,***,,"7,696,027",,4,,8,,5,,1,,"21,048",,80.2,,86.9,,6,,17,,21,,3,,***,
2015100000,2015,01231,Hokkaido Eniwa-shi,,"69,702",,"17,465",,486,,663,,***,,***,,"29,465",,"9,753",,***,,***,,***,,***,,"8,811,416",,8,,8,,5,,2,,"31,646",,80.8,,87.1,,7,,34,,37,,1,,***,
2015100000,2015,01233,Hokkaido Date-shi,,"34,995",,"12,107",,223,,467,,***,,***,,"44,421",,"12,250",,***,,***,,***,,***,,"6,195,261",,2,,10,,5,,2,,"16,124",,80.2,,86.7,,3,,27,,20,,4,,***,
2015100000,2015,01234,Hokkaido Kitahiroshima-shi,,"59,064",,"17,103",,302,,533,,***,,***,,"11,905",,"7,348",,***,,***,,***,,***,,"8,563,643",,8,,9,,8,,3,,"26,266",,81,,88,,5,,34,,33,,0,,***,
2015100000,2015,01235,Hokkaido Ishikari-shi,,"57,436",,"17,229",,348,,635,,***,,***,,"72,242",,"21,784",,***,,***,,***,,***,,"9,204,857",,4,,13,,8,,2,,"26,136",,80.6,,87.1,,6,,29,,24,,2,,***,
2015100000,2015,01236,Hokkaido Hokuto-shi,,"46,390",,"12,297",,333,,496,,***,,***,,"39,744",,"9,518",,***,,***,,***,,***,,"8,482,119",,4,,11,,5,,3,,"21,715",,79.4,,85.9,,0,,26,,18,,2,,***,
2015100000,2015,01303,Hokkaido Tobetsu-cho,,"17,278",,"5,210",,61,,182,,***,,***,,"42,286",,"15,896",,***,,***,,***,,***,,"2,260,806",,1,,3,,3,,1,,"8,131",,81.4,,86.8,,1,,14,,9,,1,,***,
2015100000,2015,01304,Hokkaido Shinshinotsu-mura,,"3,329",,"1,100",,23,,71,,***,,***,,"7,804",,"7,597",,***,,***,,***,,***,,"612,405",,0,,1,,1,,0,,"1,569",,79.7,,86.7,,0,,3,,1,,0,,***,
2015100000,2015,01331,Hokkaido Matsumae-cho,,"7,337",,"3,372",,22,,159,,***,,***,,"29,325",,"3,697",,***,,***,,***,,***,,"1,193,818",,0,,3,,1,,1,,"3,251",,79.4,,85.9,,1,,4,,4,,0,,***,
2015100000,2015,01332,Hokkaido Fukushima-cho,,"4,422",,"1,853",,18,,79,,***,,***,,"18,728",,"1,412",,***,,***,,***,,***,,"1,034,772",,1,,2,,1,,1,,"1,886",,79.7,,85.8,,0,,3,,2,,0,,***,
2015100000,2015,01333,Hokkaido Shiriuchi-cho,,"4,653",,"1,592",,28,,70,,***,,***,,"19,675",,"2,484",,***,,***,,***,,***,,"580,638",,1,,3,,1,,1,,"2,441",,80.1,,87,,0,,5,,2,,1,,***,
2015100000,2015,01334,Hokkaido Kikonai-cho,,"4,547",,"2,004",,13,,97,,***,,***,,"22,187",,"2,580",,***,,***,,***,,***,,"820,672",,0,,1,,1,,0,,"2,057",,79.8,,86.5,,1,,4,,2,,0,,***,
2015100000,2015,01337,Hokkaido Nanae-cho,,"28,120",,"9,058",,167,,378,,***,,***,,"21,675",,"7,911",,***,,***,,***,,***,,"3,416,119",,2,,8,,4,,1,,"12,436",,80.3,,87.1,,2,,19,,10,,3,,***,
2015100000,2015,01343,Hokkaido Shikabe-cho,,"4,226",,"1,518",,22,,56,,***,,***,,"11,064",,"2,050",,***,,***,,***,,***,,"611,755",,1,,1,,1,,0,,"2,015",,80.1,,86.7,,0,,2,,1,,0,,***,
2015100000,2015,01345,Hokkaido Mori-machi,,"15,946",,"5,526",,98,,255,,***,,***,,"36,879",,"8,845",,***,,***,,***,,***,,"2,542,858",,2,,9,,2,,1,,"7,841",,79,,86.4,,3,,9,,6,,1,,***,
2015100000,2015,01346,Hokkaido Yakumo-cho,,"17,252",,"5,369",,121,,221,,***,,***,,"95,607",,"17,894",,***,,***,,***,,***,,"3,046,079",,2,,11,,5,,2,,"8,571",,78.8,,86.4,,3,,6,,7,,2,,***,
2015100000,2015,01347,Hokkaido Oshamambe-cho,,"5,926",,"2,190",,23,,103,,***,,***,,"31,076",,"7,832",,***,,***,,***,,***,,"868,071",,1,,2,,1,,1,,"2,605",,80.5,,86.5,,1,,2,,3,,1,,***,
2015100000,2015,01361,Hokkaido Esashi-cho,,"8,248",,"2,839",,36,,99,,***,,***,,"10,953",,"2,425",,***,,***,,***,,***,,"1,485,607",,2,,3,,2,,1,,"3,852",,80.4,,87.1,,2,,6,,7,,2,,***,
2015100000,2015,01362,Hokkaido Kaminokuni-cho,,"4,876",,"1,943",,18,,91,,***,,***,,"54,771",,"4,261",,***,,***,,***,,***,,"888,918",,0,,3,,1,,1,,"2,154",,79.5,,86.6,,0,,3,,2,,0,,***,
2015100000,2015,01363,Hokkaido Assabu-cho,,"4,049",,"1,556",,23,,72,,***,,***,,"46,058",,"8,285",,***,,***,,***,,***,,"810,595",,0,,4,,3,,0,,"2,055",,80.3,,86.8,,1,,1,,1,,0,,***,
2015100000,2015,01364,Hokkaido Otobe-cho,,"3,906",,"1,578",,13,,72,,***,,***,,"16,259",,"2,161",,***,,***,,***,,***,,"657,535",,0,,3,,1,,0,,"1,761",,80.3,,86.6,,1,,1,,1,,0,,***,
2015100000,2015,01367,Hokkaido Okushiri-cho,,"2,690",,995,,22,,55,,***,,***,,"14,297",,"1,977",,***,,***,,***,,***,,"375,149",,2,,2,,2,,1,,"1,347",,80,,86.4,,1,,3,,1,,0,,***,
2015100000,2015,01370,Hokkaido Imakane-cho,,"5,628",,"2,097",,33,,85,,***,,***,,"56,825",,"11,285",,***,,***,,***,,***,,"1,192,846",,0,,2,,1,,0,,"2,825",,81.1,,87,,1,,3,,3,,1,,***,
2015100000,2015,01371,Hokkaido Setana-cho,,"8,473",,"3,589",,33,,162,,***,,***,,"63,869",,"13,856",,***,,***,,***,,***,,"1,683,503",,1,,5,,3,,1,,"3,977",,79.6,,87.2,,2,,5,,5,,1,,***,
2015100000,2015,01391,Hokkaido Shimamaki-mura,,"1,499",,608,,7,,33,,***,,***,,"43,718",,"4,406",,***,,***,,***,,***,,"499,301",,0,,1,,1,,0,,697,,80,,86.5,,0,,1,,0,,0,,***,
2015100000,2015,01392,Hokkaido Suttsu-cho,,"3,137",,"1,160",,18,,56,,***,,***,,"9,524",,893,,***,,***,,***,,***,,"604,260",,0,,2,,1,,1,,"1,393",,79.8,,87.1,,0,,3,,2,,0,,***,
2015100000,2015,01393,Hokkaido Kuromatsunai-cho,,"3,082",,"1,151",,12,,46,,***,,***,,"34,565",,"4,428",,***,,***,,***,,***,,"694,551",,0,,2,,2,,0,,"1,331",,80.2,,87.1,,1,,5,,1,,1,,***,
2015100000,2015,01394,Hokkaido Rankoshi-cho,,"4,843",,"1,801",,24,,81,,***,,***,,"44,978",,"7,346",,***,,***,,***,,***,,"901,012",,1,,2,,1,,1,,"2,388",,81,,87.1,,1,,4,,2,,0,,***,
2015100000,2015,01395,Hokkaido Niseko-cho,,"4,958",,"1,322",,37,,52,,***,,***,,"19,713",,"5,280",,***,,***,,***,,***,,"741,063",,1,,2,,1,,1,,"2,523",,80.7,,87.2,,0,,2,,2,,0,,***,
2015100000,2015,01396,Hokkaido Makkari-mura,,"2,103",,698,,13,,37,,***,,***,,"11,425",,"3,588",,***,,***,,***,,***,,"416,049",,0,,2,,1,,1,,"1,144",,80.3,,87.2,,0,,3,,1,,0,,***,
2015100000,2015,01397,Hokkaido Rusutsu-mura,,"1,907",,462,,15,,21,,***,,***,,"11,984",,"3,894",,***,,***,,***,,***,,"544,858",,0,,1,,1,,1,,"1,213",,80.4,,86.8,,0,,2,,1,,0,,***,
2015100000,2015,01398,Hokkaido Kimobetsu-cho,,"2,294",,866,,7,,36,,***,,***,,"18,941",,"3,086",,***,,***,,***,,***,,"563,746",,0,,2,,1,,0,,"1,202",,80.7,,86.7,,0,,3,,2,,1,,***,
2015100000,2015,01399,Hokkaido Kyogoku-cho,,"3,187",,"1,144",,15,,42,,***,,***,,"23,149",,"3,640",,***,,***,,***,,***,,"617,658",,0,,2,,1,,0,,"1,546",,80.8,,87.1,,1,,2,,2,,1,,***,
2015100000,2015,01400,Hokkaido Kutchan-cho,,"15,018",,"3,708",,147,,137,,***,,***,,"26,134",,"7,058",,***,,***,,***,,***,,"1,783,493",,3,,5,,1,,2,,"7,820",,80.3,,86.9,,1,,11,,7,,0,,***,
2015100000,2015,01401,Hokkaido Kyowa-cho,,"6,224",,"1,824",,50,,73,,***,,***,,"30,491",,"8,939",,***,,***,,***,,***,,"1,034,955",,2,,3,,1,,1,,"3,496",,80.8,,86.6,,0,,5,,3,,0,,***,
2015100000,2015,01402,Hokkaido Iwanai-cho,,"13,042",,"4,408",,76,,230,,***,,***,,"7,060",,"1,368",,***,,***,,***,,***,,"1,762,981",,3,,2,,2,,1,,"6,281",,79,,85.6,,1,,10,,7,,1,,***,
2015100000,2015,01403,Hokkaido Tomari-mura,,"1,771",,625,,5,,25,,***,,***,,"8,228",,557,,***,,***,,***,,***,,"609,213",,0,,1,,1,,0,,887,,80.2,,86.6,,0,,3,,1,,1,,***,
2015100000,2015,01404,Hokkaido Kamoenai-mura,,"1,004",,458,,4,,21,,***,,***,,"14,780",,965,,***,,***,,***,,***,,"271,827",,0,,1,,1,,0,,472,,80.1,,87,,0,,1,,1,,0,,***,
2015100000,2015,01405,Hokkaido Shakotan-cho,,"2,115",,926,,12,,48,,***,,***,,"23,814",,"5,074",,***,,***,,***,,***,,"1,143,623",,0,,4,,1,,0,,"1,043",,80.1,,86.6,,0,,1,,1,,0,,***,
2015100000,2015,01406,Hokkaido Furubira-cho,,"3,188",,"1,294",,14,,54,,***,,***,,"18,836",,"2,667",,***,,***,,***,,***,,"889,458",,0,,1,,1,,0,,"1,574",,79.7,,86.3,,0,,1,,2,,0,,***,
2015100000,2015,01407,Hokkaido Niki-cho,,"3,498",,"1,300",,15,,66,,***,,***,,"16,796",,"4,071",,***,,***,,***,,***,,"1,041,650",,0,,2,,2,,0,,"1,873",,80.1,,86.3,,0,,3,,2,,0,,***,
2015100000,2015,01408,Hokkaido Yoichi-cho,,"19,607",,"7,130",,83,,305,,***,,***,,"14,059",,"3,953",,***,,***,,***,,***,,"2,690,186",,3,,5,,3,,2,,"8,938",,79.8,,86.6,,2,,17,,12,,2,,***,
2015100000,2015,01409,Hokkaido Akaigawa-mura,,"1,121",,364,,6,,11,,***,,***,,"28,009",,"2,665",,***,,***,,***,,***,,"276,827",,0,,2,,1,,0,,642,,80.5,,86.9,,0,,1,,0,,0,,***,
2015100000,2015,01423,Hokkaido Nanporo-cho,,"7,927",,"2,362",,41,,75,,***,,***,,"8,136",,"7,994",,***,,***,,***,,***,,"984,815",,1,,1,,1,,1,,"3,983",,80.2,,87.2,,1,,2,,5,,0,,***,
2015100000,2015,01424,Hokkaido Naie-cho,,"5,674",,"2,212",,21,,106,,***,,***,,"8,819",,"3,962",,***,,***,,***,,***,,"933,212",,0,,1,,1,,1,,"2,584",,79.9,,86.3,,1,,4,,3,,0,,***,
2015100000,2015,01425,Hokkaido Kamisunagawa-cho,,"3,479",,"1,654",,12,,82,,***,,***,,"3,998",,544,,***,,***,,***,,***,,"775,837",,0,,1,,1,,0,,"1,157",,80.3,,86.6,,0,,3,,1,,0,,***,
2015100000,2015,01427,Hokkaido Yuni-cho,,"5,314",,"2,003",,29,,85,,***,,***,,"13,374",,"8,435",,***,,***,,***,,***,,"856,037",,1,,2,,1,,0,,"2,760",,79.9,,86.2,,1,,4,,4,,2,,***,
2015100000,2015,01428,Hokkaido Naganuma-cho,,"11,076",,"3,840",,45,,148,,***,,***,,"16,852",,"15,007",,***,,***,,***,,***,,"1,422,654",,1,,5,,1,,1,,"5,851",,80.4,,86.8,,1,,7,,6,,0,,***,
2015100000,2015,01429,Hokkaido Kuriyama-cho,,"12,344",,"4,594",,64,,188,,***,,***,,"20,393",,"9,321",,***,,***,,***,,***,,"1,957,936",,1,,3,,1,,1,,"5,847",,80.5,,86.9,,1,,10,,8,,2,,***,
2015100000,2015,01430,Hokkaido Tsukigata-cho,,"4,577",,"1,468",,12,,56,,***,,***,,"15,040",,"6,166",,***,,***,,***,,***,,"843,671",,1,,1,,1,,1,,"1,710",,81,,87.2,,1,,4,,2,,0,,***,
2015100000,2015,01431,Hokkaido Urausu-cho,,"1,985",,769,,8,,32,,***,,***,,"10,183",,"5,237",,***,,***,,***,,***,,"366,054",,1,,1,,1,,0,,"1,023",,80.4,,87.1,,0,,3,,1,,0,,***,
2015100000,2015,01432,Hokkaido Shintotsukawa-cho,,"6,831",,"2,631",,42,,103,,***,,***,,"49,547",,"11,072",,***,,***,,***,,***,,"1,013,859",,1,,1,,1,,1,,"3,219",,80.3,,88,,1,,4,,3,,1,,***,
2015100000,2015,01433,Hokkaido Moseushi-cho,,"3,091",,"1,349",,16,,45,,***,,***,,"4,864",,"4,861",,***,,***,,***,,***,,"602,074",,1,,1,,1,,0,,"1,470",,80.9,,86.6,,0,,1,,2,,1,,***,
2015100000,2015,01434,Hokkaido Chippubetsu-cho,,"2,513",,"1,051",,18,,39,,***,,***,,"4,718",,"4,425",,***,,***,,***,,***,,"460,946",,0,,1,,1,,0,,"1,175",,80.9,,86.8,,0,,2,,1,,1,,***,
2015100000,2015,01436,Hokkaido Uryu-cho,,"2,749",,"1,042",,8,,41,,***,,***,,"19,115",,"6,990",,***,,***,,***,,***,,"562,540",,0,,1,,1,,0,,"1,273",,80.6,,87.1,,1,,1,,1,,0,,***,
2015100000,2015,01437,Hokkaido Hokuryu-cho,,"1,981",,860,,9,,33,,***,,***,,"15,870",,"5,445",,***,,***,,***,,***,,"389,518",,0,,1,,1,,0,,995,,80.7,,87,,0,,2,,1,,1,,***,
2015100000,2015,01438,Hokkaido Numata-cho,,"3,181",,"1,296",,18,,48,,***,,***,,"28,335",,"7,881",,***,,***,,***,,***,,"985,350",,1,,1,,1,,0,,"1,634",,80.7,,87.3,,0,,3,,2,,1,,***,
2015100000,2015,01452,Hokkaido Takasu-cho,,"7,018",,"2,126",,42,,81,,***,,***,,"13,942",,"7,670",,***,,***,,***,,***,,"1,162,214",,1,,2,,1,,1,,"3,347",,80.5,,87.2,,0,,2,,2,,0,,***,
2015100000,2015,01453,Hokkaido Higashikagura-cho,,"10,233",,"2,617",,71,,90,,***,,***,,"6,850",,"5,394",,***,,***,,***,,***,,"1,456,472",,2,,4,,1,,0,,"4,999",,81.4,,87.5,,1,,4,,3,,0,,***,
2015100000,2015,01454,Hokkaido Tohma-cho,,"6,689",,"2,659",,34,,101,,***,,***,,"20,490",,"7,075",,***,,***,,***,,***,,"1,157,349",,1,,2,,1,,0,,"3,299",,80.2,,86.6,,0,,4,,3,,1,,***,
2015100000,2015,01455,Hokkaido Pippu-cho,,"3,777",,"1,523",,17,,46,,***,,***,,"8,690",,"4,247",,***,,***,,***,,***,,"657,009",,0,,1,,1,,0,,"1,937",,80.4,,87.2,,0,,3,,2,,0,,***,
2015100000,2015,01456,Hokkaido Aibetsu-cho,,"2,976",,"1,258",,20,,55,,***,,***,,"25,013",,"4,502",,***,,***,,***,,***,,"597,967",,1,,1,,1,,0,,"1,428",,80.2,,86.8,,0,,2,,1,,1,,***,
2015100000,2015,01457,Hokkaido Kamikawa-cho,,"4,044",,"1,605",,18,,59,,***,,***,,"104,947",,"15,798",,***,,***,,***,,***,,"826,893",,2,,1,,1,,1,,"2,077",,80.3,,86.9,,0,,3,,3,,0,,***,
2015100000,2015,01458,Hokkaido Higashikawa-cho,,"8,111",,"2,603",,48,,85,,***,,***,,"24,730",,"7,448",,***,,***,,***,,***,,"1,113,506",,1,,4,,1,,1,,"3,923",,81.2,,87.2,,0,,3,,3,,0,,***,
2015100000,2015,01459,Hokkaido Biei-cho,,"10,292",,"3,735",,63,,160,,***,,***,,"67,678",,"31,419",,***,,***,,***,,***,,"1,701,029",,1,,8,,3,,1,,"5,206",,80.6,,87,,1,,3,,4,,1,,***,
2015100000,2015,01460,Hokkaido Kamifurano-cho,,"10,826",,"3,234",,87,,119,,***,,***,,"23,710",,"11,988",,***,,***,,***,,***,,"1,568,217",,1,,3,,1,,1,,"5,661",,81,,86.9,,1,,5,,6,,1,,***,
2015100000,2015,01461,Hokkaido Nakafurano-cho,,"5,069",,"1,672",,28,,85,,***,,***,,"10,865",,"6,640",,***,,***,,***,,***,,"832,829",,0,,6,,1,,0,,"2,520",,80.5,,86.8,,1,,1,,2,,0,,***,
2015100000,2015,01462,Hokkaido Minamifurano-cho,,"2,555",,816,,19,,44,,***,,***,,"66,554",,"9,562",,***,,***,,***,,***,,"649,707",,0,,3,,1,,1,,"1,271",,79.9,,86.2,,0,,6,,1,,0,,***,
2015100000,2015,01463,Hokkaido Shimukappu-mura,,"1,211",,311,,10,,9,,***,,***,,"57,141",,"4,832",,***,,***,,***,,***,,"285,234",,0,,2,,2,,0,,743,,80.5,,87,,0,,2,,3,,0,,***,
2015100000,2015,01464,Hokkaido Wassamu-cho,,"3,596",,"1,527",,16,,67,,***,,***,,"22,511",,"8,042",,***,,***,,***,,***,,"626,340",,0,,1,,1,,0,,"1,789",,80.5,,87.1,,1,,4,,2,,0,,***,
2015100000,2015,01465,Hokkaido Kembuchi-cho,,"3,228",,"1,188",,11,,52,,***,,***,,"13,099",,"9,078",,***,,***,,***,,***,,"688,461",,0,,1,,1,,1,,"1,808",,80.6,,86.9,,0,,3,,2,,0,,***,
2015100000,2015,01468,Hokkaido Shimokawa-cho,,"3,547",,"1,370",,12,,62,,***,,***,,"64,420",,"8,925",,***,,***,,***,,***,,"957,193",,0,,1,,1,,1,,"1,749",,80.4,,86.7,,1,,1,,2,,0,,***,
2015100000,2015,01469,Hokkaido Bifuka-cho,,"4,659",,"1,728",,20,,65,,***,,***,,"67,209",,"9,464",,***,,***,,***,,***,,"745,440",,0,,2,,2,,1,,"2,295",,80.6,,87.1,,1,,4,,2,,1,,***,
2015100000,2015,01470,Hokkaido Otoineppu-mura,,832,,229,,5,,7,,***,,***,,"27,563",,"3,856",,***,,***,,***,,***,,"217,442",,1,,1,,1,,1,,424,,80.5,,86.5,,0,,1,,1,,0,,***,
2015100000,2015,01471,Hokkaido Nakagawa-cho,,"1,767",,626,,13,,29,,***,,***,,"59,474",,"8,516",,***,,***,,***,,***,,"395,914",,0,,1,,1,,0,,989,,80.7,,86.8,,0,,2,,1,,0,,***,
2015100000,2015,01472,Hokkaido Horokanai-cho,,"1,525",,597,,5,,25,,***,,***,,"76,704",,"14,495",,***,,***,,***,,***,,"1,113,565",,0,,2,,1,,1,,794,,80.5,,86.9,,1,,4,,1,,0,,***,
2015100000,2015,01481,Hokkaido Mashike-cho,,"4,497",,"1,891",,12,,88,,***,,***,,"36,971",,"4,766",,***,,***,,***,,***,,"958,321",,1,,2,,1,,0,,"2,171",,80.3,,86.9,,0,,5,,2,,2,,***,
2015100000,2015,01482,Hokkaido Obira-cho,,"3,336",,"1,224",,14,,52,,***,,***,,"62,722",,"7,687",,***,,***,,***,,***,,"500,106",,2,,2,,1,,0,,"1,670",,80,,87.1,,0,,3,,2,,0,,***,
2015100000,2015,01483,Hokkaido Tomamae-cho,,"3,265",,"1,275",,14,,56,,***,,***,,"45,460",,"9,033",,***,,***,,***,,***,,"614,065",,0,,2,,2,,1,,"1,643",,79.9,,86.6,,0,,3,,2,,0,,***,
2015100000,2015,01484,Hokkaido Haboro-cho,,"7,327",,"2,903",,47,,103,,***,,***,,"47,265",,"8,173",,***,,***,,***,,***,,"1,182,835",,1,,3,,3,,2,,"3,579",,79.7,,86.7,,2,,4,,4,,1,,***,
2015100000,2015,01485,Hokkaido Shosambetsu-mura,,"1,217",,437,,8,,20,,***,,***,,"27,951",,"5,017",,***,,***,,***,,***,,"404,368",,0,,1,,1,,0,,634,,80.2,,86.6,,0,,4,,1,,0,,***,
2015100000,2015,01486,Hokkaido Embetsu-cho,,"2,806",,"1,063",,12,,36,,***,,***,,"59,080",,"9,683",,***,,***,,***,,***,,"572,865",,0,,1,,1,,1,,"1,456",,80.6,,87.1,,1,,1,,1,,1,,***,
2015100000,2015,01487,Hokkaido Teshio-cho,,"3,243",,"1,049",,15,,43,,***,,***,,"35,356",,"16,705",,***,,***,,***,,***,,"735,216",,0,,2,,2,,1,,"1,784",,80.2,,87,,1,,2,,2,,2,,***,
