YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
1995100000,1995,01483,Hokkaido Tomamae-cho,,"4,868",,"1,209",,38,,56,,***,,***,,***,,"8,690",,***,,***,,***,,***,,***,,0,,3,,2,,1,,"2,686",,***,,***,,***,,2,,***,,***,,10,
1995100000,1995,01484,Hokkaido Haboro-cho,,"10,102",,"2,274",,73,,131,,***,,***,,***,,"9,331",,***,,***,,***,,***,,***,,2,,6,,3,,2,,"5,395",,***,,***,,***,,6,,***,,***,,42,
1995100000,1995,01485,Hokkaido Shosambetsu-mura,,"1,928",,474,,8,,18,,***,,***,,***,,"5,204",,***,,***,,***,,***,,***,,0,,3,,3,,0,,"1,004",,***,,***,,***,,3,,***,,***,,1,
1995100000,1995,01486,Hokkaido Embetsu-cho,,"3,912",,833,,22,,47,,***,,***,,***,,"9,483",,***,,***,,***,,***,,***,,1,,3,,1,,1,,"2,170",,***,,***,,***,,2,,***,,***,,7,
1995100000,1995,01487,Hokkaido Teshio-cho,,"4,931",,964,,50,,48,,***,,***,,***,,"15,702",,***,,***,,***,,***,,***,,0,,9,,2,,1,,"2,673",,***,,***,,***,,3,,***,,***,,14,
1995100000,1995,01511,Hokkaido Sarufutsu-mura,,"3,121",,546,,26,,23,,***,,***,,***,,"12,402",,***,,***,,***,,***,,***,,0,,7,,1,,0,,"1,752",,***,,***,,***,,2,,***,,***,,12,
1995100000,1995,01512,Hokkaido Hamatombetsu-cho,,"5,224",,857,,40,,46,,***,,***,,***,,"8,626",,***,,***,,***,,***,,***,,1,,6,,2,,1,,"2,892",,***,,***,,***,,1,,***,,***,,15,
1995100000,1995,01513,Hokkaido Nakatombetsu-cho,,"2,754",,615,,15,,35,,***,,***,,***,,"6,660",,***,,***,,***,,***,,***,,1,,4,,2,,1,,"1,370",,***,,***,,***,,3,,***,,***,,8,
1995100000,1995,01514,Hokkaido Esashi-cho,,"11,144",,"2,004",,94,,114,,***,,***,,***,,"21,733",,***,,***,,***,,***,,***,,2,,13,,5,,1,,"6,130",,***,,***,,***,,7,,***,,***,,49,
1995100000,1995,01516,Hokkaido Toyotomi-cho,,"5,504",,"1,051",,44,,53,,***,,***,,***,,"21,707",,***,,***,,***,,***,,***,,0,,5,,3,,1,,"2,972",,***,,***,,***,,2,,***,,***,,11,
1995100000,1995,01517,Hokkaido Rebun-cho,,"4,375",,"1,005",,24,,33,,***,,***,,***,,"1,536",,***,,***,,***,,***,,***,,0,,9,,2,,1,,"2,823",,***,,***,,***,,3,,***,,***,,3,
1995100000,1995,01518,Hokkaido Rishiri-cho,,"4,104",,972,,17,,32,,***,,***,,***,,"2,609",,***,,***,,***,,***,,***,,0,,3,,2,,1,,"2,585",,***,,***,,***,,0,,***,,***,,3,
1995100000,1995,01519,Hokkaido Rishirifuji-cho,,"4,398",,"1,023",,29,,35,,***,,***,,***,,"3,509",,***,,***,,***,,***,,***,,1,,4,,2,,0,,"2,572",,***,,***,,***,,2,,***,,***,,2,
1995100000,1995,01520,Hokkaido Horonobe-cho,,"3,095",,535,,22,,29,,***,,***,,***,,"13,833",,***,,***,,***,,***,,***,,0,,2,,2,,0,,"1,712",,***,,***,,***,,4,,***,,***,,11,
1995100000,1995,01543,Hokkaido Bihoro-cho,,"24,716",,"3,847",,224,,185,,***,,***,,***,,"16,391",,***,,***,,***,,***,,***,,3,,7,,2,,2,,"13,134",,***,,***,,***,,10,,***,,***,,105,
1995100000,1995,01544,Hokkaido Tsubetsu-cho,,"7,380",,"1,689",,54,,61,,***,,***,,***,,"10,296",,***,,***,,***,,***,,***,,1,,6,,3,,1,,"3,846",,***,,***,,***,,2,,***,,***,,27,
1995100000,1995,01545,Hokkaido Shari-cho,,"14,634",,"2,406",,114,,87,,***,,***,,***,,"30,447",,***,,***,,***,,***,,***,,1,,11,,2,,1,,"8,138",,***,,***,,***,,3,,***,,***,,118,
1995100000,1995,01546,Hokkaido Kiyosato-cho,,"5,705",,"1,164",,39,,52,,***,,***,,***,,"12,720",,***,,***,,***,,***,,***,,1,,5,,1,,1,,"3,041",,***,,***,,***,,2,,***,,***,,14,
1995100000,1995,01547,Hokkaido Koshimizu-cho,,"6,422",,"1,290",,56,,43,,***,,***,,***,,"14,202",,***,,***,,***,,***,,***,,1,,6,,1,,1,,"3,605",,***,,***,,***,,2,,***,,***,,29,
1995100000,1995,01549,Hokkaido Kunneppu-cho,,"6,736",,"1,319",,52,,57,,***,,***,,***,,"8,019",,***,,***,,***,,***,,***,,1,,2,,1,,1,,"3,778",,***,,***,,***,,3,,***,,***,,26,
1995100000,1995,01550,Hokkaido Oketo-cho,,"4,451",,"1,047",,34,,60,,***,,***,,***,,"7,324",,***,,***,,***,,***,,***,,1,,4,,1,,1,,"2,346",,***,,***,,***,,2,,***,,***,,22,
1995100000,1995,01552,Hokkaido Saroma-cho,,"7,252",,"1,561",,57,,90,,***,,***,,***,,"11,910",,***,,***,,***,,***,,***,,1,,9,,4,,1,,"4,074",,***,,***,,***,,4,,***,,***,,20,
1995100000,1995,01555,Hokkaido Engaru-cho,,"25,769",,"5,071",,215,,234,,***,,***,,***,,"18,948",,***,,***,,***,,***,,***,,4,,11,,7,,2,,"12,992",,***,,***,,***,,15,,***,,***,,218,
1995100000,1995,01559,Hokkaido Yubetsu-cho,,"12,042",,"2,700",,103,,131,,***,,***,,***,,"16,333",,***,,***,,***,,***,,***,,1,,6,,3,,1,,"6,486",,***,,***,,***,,7,,***,,***,,42,
1995100000,1995,01560,Hokkaido Takinoue-cho,,"4,084",,"1,077",,20,,36,,***,,***,,***,,"9,697",,***,,***,,***,,***,,***,,1,,6,,1,,1,,"2,059",,***,,***,,***,,3,,***,,***,,6,
1995100000,1995,01561,Hokkaido Okoppe-cho,,"5,277",,981,,51,,51,,***,,***,,***,,"6,921",,***,,***,,***,,***,,***,,1,,6,,2,,1,,"3,007",,***,,***,,***,,1,,***,,***,,16,
1995100000,1995,01562,Hokkaido Nishiokoppe-mura,,"1,253",,342,,11,,21,,***,,***,,***,,"3,312",,***,,***,,***,,***,,***,,0,,2,,1,,0,,653,,***,,***,,***,,2,,***,,***,,2,
1995100000,1995,01563,Hokkaido Omu-cho,,"5,976",,"1,224",,49,,51,,***,,***,,***,,"15,427",,***,,***,,***,,***,,***,,0,,6,,1,,1,,"3,374",,***,,***,,***,,2,,***,,***,,14,
1995100000,1995,01564,Hokkaido Ozora-cho,,"8,992",,"1,756",,84,,62,,***,,***,,***,,"18,427",,***,,***,,***,,***,,***,,2,,6,,2,,2,,"5,024",,***,,***,,***,,4,,***,,***,,43,
1995100000,1995,01571,Hokkaido Toyoura-cho,,"6,121",,"1,352",,39,,85,,***,,***,,***,,"3,757",,***,,***,,***,,***,,***,,1,,10,,3,,1,,"3,411",,***,,***,,***,,3,,***,,***,,47,
1995100000,1995,01575,Hokkaido Sobetsu-cho,,"3,866",,991,,24,,36,,***,,***,,***,,"3,555",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"1,974",,***,,***,,***,,1,,***,,***,,29,
1995100000,1995,01578,Hokkaido Shiraoi-cho,,"22,414",,"4,107",,175,,179,,***,,***,,***,,"6,447",,***,,***,,***,,***,,***,,2,,7,,5,,2,,"10,359",,***,,***,,***,,10,,***,,***,,351,
1995100000,1995,01581,Hokkaido Atsuma-cho,,"5,734",,"1,249",,53,,46,,***,,***,,***,,"9,607",,***,,***,,***,,***,,***,,0,,5,,2,,1,,"3,301",,***,,***,,***,,3,,***,,***,,48,
1995100000,1995,01584,Hokkaido Toyako-cho,,"12,805",,"2,599",,94,,139,,***,,***,,***,,"5,609",,***,,***,,***,,***,,***,,1,,7,,3,,2,,"6,741",,***,,***,,***,,5,,***,,***,,184,
1995100000,1995,01585,Hokkaido Abira-cho,,"9,484",,"1,834",,71,,73,,***,,***,,***,,"10,746",,***,,***,,***,,***,,***,,1,,5,,2,,1,,"5,050",,***,,***,,***,,6,,***,,***,,122,
1995100000,1995,01586,Hokkaido Mukawa-cho,,"11,967",,"2,318",,88,,125,,***,,***,,***,,"14,028",,***,,***,,***,,***,,***,,1,,12,,5,,2,,"6,477",,***,,***,,***,,3,,***,,***,,76,
1995100000,1995,01601,Hokkaido Hidaka-cho,,"16,556",,"2,895",,164,,118,,***,,***,,***,,"21,571",,***,,***,,***,,***,,***,,2,,11,,5,,2,,"9,198",,***,,***,,***,,6,,***,,***,,135,
1995100000,1995,01602,Hokkaido Biratori-cho,,"6,883",,"1,321",,70,,75,,***,,***,,***,,"11,594",,***,,***,,***,,***,,***,,0,,7,,4,,1,,"3,698",,***,,***,,***,,4,,***,,***,,43,
1995100000,1995,01604,Hokkaido Niikappu-cho,,"6,478",,"1,208",,61,,58,,***,,***,,***,,"14,354",,***,,***,,***,,***,,***,,0,,9,,1,,0,,"3,497",,***,,***,,***,,3,,***,,***,,48,
1995100000,1995,01607,Hokkaido Urakawa-cho,,"17,186",,"2,879",,176,,157,,***,,***,,***,,"11,964",,***,,***,,***,,***,,***,,2,,5,,3,,1,,"9,375",,***,,***,,***,,8,,***,,***,,104,
1995100000,1995,01608,Hokkaido Samani-cho,,"6,686",,"1,370",,58,,48,,***,,***,,***,,"2,912",,***,,***,,***,,***,,***,,1,,3,,1,,1,,"3,612",,***,,***,,***,,3,,***,,***,,36,
1995100000,1995,01609,Hokkaido Erimo-cho,,"6,811",,"1,185",,79,,53,,***,,***,,***,,"4,030",,***,,***,,***,,***,,***,,1,,7,,3,,1,,"3,935",,***,,***,,***,,4,,***,,***,,19,
1995100000,1995,01610,Hokkaido Shinhidaka-cho,,"29,337",,"4,645",,267,,218,,***,,***,,***,,"21,382",,***,,***,,***,,***,,***,,3,,13,,5,,2,,"15,354",,***,,***,,***,,19,,***,,***,,343,
1995100000,1995,01631,Hokkaido Otofuke-cho,,"37,528",,"5,726",,350,,258,,***,,***,,***,,"30,675",,***,,***,,***,,***,,***,,2,,17,,5,,1,,"19,251",,***,,***,,***,,12,,***,,***,,502,
1995100000,1995,01632,Hokkaido Shihoro-cho,,"7,010",,"1,331",,67,,59,,***,,***,,***,,"17,705",,***,,***,,***,,***,,***,,1,,8,,1,,1,,"3,822",,***,,***,,***,,2,,***,,***,,65,
1995100000,1995,01633,Hokkaido Kamishihoro-cho,,"5,936",,"1,162",,49,,61,,***,,***,,***,,"17,312",,***,,***,,***,,***,,***,,0,,7,,1,,1,,"3,249",,***,,***,,***,,3,,***,,***,,37,
1995100000,1995,01634,Hokkaido Shikaoi-cho,,"6,089",,"1,005",,60,,57,,***,,***,,***,,"15,665",,***,,***,,***,,***,,***,,1,,5,,2,,1,,"3,449",,***,,***,,***,,3,,***,,***,,28,
1995100000,1995,01635,Hokkaido Shintoku-cho,,"7,822",,"1,582",,64,,89,,***,,***,,***,,"21,463",,***,,***,,***,,***,,***,,1,,6,,3,,1,,"4,384",,***,,***,,***,,7,,***,,***,,67,
1995100000,1995,01636,Hokkaido Shimizu-cho,,"11,325",,"2,234",,89,,103,,***,,***,,***,,"22,055",,***,,***,,***,,***,,***,,1,,10,,2,,1,,"6,101",,***,,***,,***,,3,,***,,***,,103,
1995100000,1995,01637,Hokkaido Memuro-cho,,"16,604",,"2,703",,154,,122,,***,,***,,***,,"29,036",,***,,***,,***,,***,,***,,2,,6,,3,,1,,"8,996",,***,,***,,***,,7,,***,,***,,252,
1995100000,1995,01638,Hokkaido Nakasatsunai-mura,,"4,319",,674,,38,,28,,***,,***,,***,,"12,601",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"2,441",,***,,***,,***,,4,,***,,***,,29,
1995100000,1995,01639,Hokkaido Sarabetsu-mura,,"3,350",,598,,40,,23,,***,,***,,***,,"14,123",,***,,***,,***,,***,,***,,2,,2,,1,,1,,"1,934",,***,,***,,***,,2,,***,,***,,23,
1995100000,1995,01641,Hokkaido Taiki-cho,,"7,075",,"1,371",,67,,63,,***,,***,,***,,"22,579",,***,,***,,***,,***,,***,,0,,6,,4,,1,,"3,864",,***,,***,,***,,4,,***,,***,,53,
1995100000,1995,01642,Hokkaido Hiroo-cho,,"9,593",,"1,588",,79,,70,,***,,***,,***,,"11,706",,***,,***,,***,,***,,***,,1,,5,,4,,1,,"5,071",,***,,***,,***,,5,,***,,***,,59,
1995100000,1995,01643,Hokkaido Makubetsu-cho,,"24,240",,"3,986",,196,,173,,***,,***,,***,,"30,376",,***,,***,,***,,***,,***,,2,,12,,5,,2,,"12,887",,***,,***,,***,,15,,***,,***,,466,
1995100000,1995,01644,Hokkaido Ikeda-cho,,"9,093",,"1,963",,78,,90,,***,,***,,***,,"14,262",,***,,***,,***,,***,,***,,1,,4,,2,,1,,"4,748",,***,,***,,***,,4,,***,,***,,48,
1995100000,1995,01645,Hokkaido Toyokoro-cho,,"4,519",,"1,008",,31,,47,,***,,***,,***,,"18,169",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"2,493",,***,,***,,***,,3,,***,,***,,12,
1995100000,1995,01646,Hokkaido Hombetsu-cho,,"10,336",,"2,091",,76,,104,,***,,***,,***,,"17,059",,***,,***,,***,,***,,***,,1,,4,,3,,1,,"5,543",,***,,***,,***,,5,,***,,***,,43,
1995100000,1995,01647,Hokkaido Ashoro-cho,,"9,522",,"1,997",,75,,93,,***,,***,,***,,"22,249",,***,,***,,***,,***,,***,,0,,6,,4,,1,,"5,313",,***,,***,,***,,2,,***,,***,,63,
1995100000,1995,01648,Hokkaido Rikubetsu-cho,,"3,429",,816,,22,,49,,***,,***,,***,,"9,506",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"1,812",,***,,***,,***,,4,,***,,***,,11,
1995100000,1995,01649,Hokkaido Urahoro-cho,,"7,621",,"1,521",,49,,64,,***,,***,,***,,"17,390",,***,,***,,***,,***,,***,,3,,9,,3,,1,,"3,978",,***,,***,,***,,6,,***,,***,,15,
1995100000,1995,01661,Hokkaido Kushiro-cho,,"21,986",,"1,952",,270,,113,,***,,***,,***,,"4,267",,***,,***,,***,,***,,***,,2,,6,,4,,1,,"11,071",,***,,***,,***,,6,,***,,***,,434,
1995100000,1995,01662,Hokkaido Akkeshi-cho,,"13,076",,"2,093",,112,,100,,***,,***,,***,,"17,780",,***,,***,,***,,***,,***,,2,,10,,7,,2,,"7,423",,***,,***,,***,,3,,***,,***,,83,
1995100000,1995,01663,Hokkaido Hamanaka-cho,,"7,866",,"1,349",,77,,60,,***,,***,,***,,"19,361",,***,,***,,***,,***,,***,,0,,14,,5,,1,,"4,827",,***,,***,,***,,3,,***,,***,,39,
1995100000,1995,01664,Hokkaido Shibecha-cho,,"10,015",,"1,794",,89,,85,,***,,***,,***,,"34,918",,***,,***,,***,,***,,***,,1,,13,,9,,1,,"5,361",,***,,***,,***,,2,,***,,***,,71,
1995100000,1995,01665,Hokkaido Teshikaga-cho,,"9,954",,"1,888",,82,,98,,***,,***,,***,,"15,821",,***,,***,,***,,***,,***,,1,,6,,2,,1,,"5,447",,***,,***,,***,,4,,***,,***,,78,
1995100000,1995,01667,Hokkaido Tsurui-mura,,"2,759",,593,,23,,13,,***,,***,,***,,"11,353",,***,,***,,***,,***,,***,,0,,6,,3,,0,,"1,451",,***,,***,,***,,1,,***,,***,,20,
1995100000,1995,01668,Hokkaido Shiranuka-cho,,"12,307",,"2,176",,103,,118,,***,,***,,***,,"9,891",,***,,***,,***,,***,,***,,2,,5,,5,,1,,"6,070",,***,,***,,***,,8,,***,,***,,22,
1995100000,1995,01691,Hokkaido Betsukai-cho,,"17,549",,"2,615",,170,,114,,***,,***,,***,,"72,038",,***,,***,,***,,***,,***,,5,,13,,10,,1,,"9,428",,***,,***,,***,,4,,***,,***,,64,
1995100000,1995,01692,Hokkaido Nakashibetsu-cho,,"22,326",,"2,523",,249,,131,,***,,***,,***,,"33,612",,***,,***,,***,,***,,***,,5,,11,,8,,2,,"12,180",,***,,***,,***,,6,,***,,***,,187,
1995100000,1995,01693,Hokkaido Shibetsu-cho,,"7,087",,992,,79,,40,,***,,***,,***,,"20,741",,***,,***,,***,,***,,***,,2,,7,,5,,1,,"3,971",,***,,***,,***,,1,,***,,***,,35,
1995100000,1995,01694,Hokkaido Rausu-cho,,"7,471",,917,,90,,49,,***,,***,,***,,"11,974",,***,,***,,***,,***,,***,,0,,5,,4,,1,,"4,187",,***,,***,,***,,0,,***,,***,,36,
1995100000,1995,02201,Aomori-ken Aomori-shi,,"314,917",,"44,491",,"2,923",,"2,373",,***,,***,,***,,"26,026",,***,,***,,***,,***,,***,,36,,56,,21,,14,,"151,307",,***,,***,,***,,272,,***,,***,,"2,635",
1995100000,1995,02202,Aomori-ken Hirosaki-shi,,"194,197",,"31,451",,"1,795",,"1,701",,***,,***,,***,,"27,930",,***,,***,,***,,***,,***,,14,,39,,17,,10,,"96,343",,***,,***,,***,,175,,***,,***,,"2,026",
1995100000,1995,02203,Aomori-ken Hachinohe-shi,,"249,358",,"31,432",,"2,748",,"1,710",,***,,***,,***,,"19,539",,***,,***,,***,,***,,***,,27,,49,,26,,16,,"122,565",,***,,***,,***,,158,,***,,***,,"2,630",
1995100000,1995,02204,Aomori-ken Kuroishi-shi,,"39,004",,"6,746",,357,,387,,***,,***,,***,,"7,259",,***,,***,,***,,***,,***,,3,,13,,5,,2,,"20,039",,***,,***,,***,,22,,***,,***,,253,
1995100000,1995,02205,Aomori-ken Goshogawara-shi,,"63,383",,"10,995",,579,,549,,***,,***,,***,,"16,933",,***,,***,,***,,***,,***,,5,,24,,8,,8,,"30,362",,***,,***,,***,,47,,***,,***,,550,
1995100000,1995,02206,Aomori-ken Towada-shi,,"69,146",,"10,097",,690,,544,,***,,***,,***,,"19,444",,***,,***,,***,,***,,***,,13,,23,,9,,4,,"36,007",,***,,***,,***,,44,,***,,***,,787,
1995100000,1995,02207,Aomori-ken Misawa-shi,,"41,605",,"5,209",,564,,253,,***,,***,,***,,"9,953",,***,,***,,***,,***,,***,,4,,12,,6,,2,,"21,387",,***,,***,,***,,27,,***,,***,,302,
1995100000,1995,02208,Aomori-ken Mutsu-shi,,"67,969",,"10,745",,664,,579,,***,,***,,***,,"12,868",,***,,***,,***,,***,,***,,9,,32,,12,,5,,"32,631",,***,,***,,***,,28,,***,,***,,481,
1995100000,1995,02209,Aomori-ken Tsugaru-shi,,"42,384",,"8,641",,354,,412,,***,,***,,***,,"20,710",,***,,***,,***,,***,,***,,4,,27,,7,,3,,"20,491",,***,,***,,***,,15,,***,,***,,240,
1995100000,1995,02210,Aomori-ken Hirakawa-shi,,"36,876",,"6,929",,305,,355,,***,,***,,***,,"9,206",,***,,***,,***,,***,,***,,3,,12,,6,,1,,"19,616",,***,,***,,***,,14,,***,,***,,171,
1995100000,1995,02301,Aomori-ken Hiranai-machi,,"15,441",,"2,947",,108,,142,,***,,***,,***,,"4,850",,***,,***,,***,,***,,***,,1,,13,,3,,2,,"8,218",,***,,***,,***,,1,,***,,***,,48,
1995100000,1995,02303,Aomori-ken Imabetsu-machi,,"4,737",,"1,161",,23,,74,,***,,***,,***,,"1,935",,***,,***,,***,,***,,***,,0,,5,,1,,1,,"2,235",,***,,***,,***,,4,,***,,***,,15,
1995100000,1995,02304,Aomori-ken Yomogita-mura,,"3,786",,807,,24,,46,,***,,***,,***,,"2,012",,***,,***,,***,,***,,***,,1,,1,,1,,0,,"2,001",,***,,***,,***,,1,,***,,***,,7,
1995100000,1995,02307,Aomori-ken Sotogahama-machi,,"9,813",,"2,386",,59,,107,,***,,***,,***,,"2,944",,***,,***,,***,,***,,***,,2,,5,,4,,0,,"4,658",,***,,***,,***,,4,,***,,***,,17,
1995100000,1995,02321,Aomori-ken Ajigasawa-machi,,"14,077",,"3,150",,133,,193,,***,,***,,***,,"7,778",,***,,***,,***,,***,,***,,1,,13,,3,,1,,"6,758",,***,,***,,***,,6,,***,,***,,23,
1995100000,1995,02323,Aomori-ken Fukaura-machi,,"12,546",,"2,961",,94,,144,,***,,***,,***,,"6,396",,***,,***,,***,,***,,***,,0,,9,,4,,1,,"6,053",,***,,***,,***,,5,,***,,***,,42,
1995100000,1995,02343,Aomori-ken Nishimeya-mura,,"2,138",,546,,15,,29,,***,,***,,***,,"1,812",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"1,210",,***,,***,,***,,1,,***,,***,,7,
1995100000,1995,02361,Aomori-ken Fujisaki-machi,,"16,940",,"3,236",,138,,161,,***,,***,,***,,"3,721",,***,,***,,***,,***,,***,,1,,3,,2,,1,,"9,015",,***,,***,,***,,4,,***,,***,,110,
1995100000,1995,02362,Aomori-ken Owani-machi,,"13,990",,"2,905",,99,,166,,***,,***,,***,,"3,596",,***,,***,,***,,***,,***,,0,,5,,1,,1,,"7,332",,***,,***,,***,,6,,***,,***,,63,
1995100000,1995,02367,Aomori-ken Inakadate-mura,,"9,151",,"1,755",,68,,103,,***,,***,,***,,"2,231",,***,,***,,***,,***,,***,,0,,3,,1,,0,,"4,941",,***,,***,,***,,4,,***,,***,,39,
1995100000,1995,02381,Aomori-ken Itayanagi-machi,,"17,320",,"3,329",,152,,154,,***,,***,,***,,"4,187",,***,,***,,***,,***,,***,,1,,5,,1,,1,,"9,562",,***,,***,,***,,8,,***,,***,,160,
1995100000,1995,02384,Aomori-ken Tsuruta-machi,,"16,126",,"3,069",,141,,154,,***,,***,,***,,"4,508",,***,,***,,***,,***,,***,,1,,8,,1,,1,,"8,575",,***,,***,,***,,4,,***,,***,,88,
1995100000,1995,02387,Aomori-ken Nakadomari-machi,,"15,998",,"3,080",,142,,179,,***,,***,,***,,"6,633",,***,,***,,***,,***,,***,,2,,11,,2,,2,,"7,327",,***,,***,,***,,6,,***,,***,,26,
1995100000,1995,02401,Aomori-ken Noheji-machi,,"15,969",,"2,788",,134,,146,,***,,***,,***,,"2,662",,***,,***,,***,,***,,***,,2,,5,,1,,2,,"7,609",,***,,***,,***,,7,,***,,***,,47,
1995100000,1995,02402,Aomori-ken Shichinohe-machi,,"20,209",,"3,969",,154,,185,,***,,***,,***,,"11,382",,***,,***,,***,,***,,***,,1,,7,,5,,2,,"10,039",,***,,***,,***,,8,,***,,***,,37,
1995100000,1995,02405,Aomori-ken Rokunohe-machi,,"10,523",,"1,881",,86,,82,,***,,***,,***,,"5,688",,***,,***,,***,,***,,***,,2,,7,,2,,1,,"5,646",,***,,***,,***,,3,,***,,***,,47,
1995100000,1995,02406,Aomori-ken Yokohama-machi,,"5,806",,"1,053",,38,,56,,***,,***,,***,,"3,164",,***,,***,,***,,***,,***,,1,,5,,3,,1,,"3,059",,***,,***,,***,,3,,***,,***,,12,
1995100000,1995,02408,Aomori-ken Tohoku-machi,,"21,270",,"3,775",,173,,189,,***,,***,,***,,"12,044",,***,,***,,***,,***,,***,,3,,14,,3,,0,,"10,950",,***,,***,,***,,10,,***,,***,,27,
1995100000,1995,02411,Aomori-ken Rokkasho-mura,,"11,063",,"1,646",,120,,81,,***,,***,,***,,"10,918",,***,,***,,***,,***,,***,,0,,9,,7,,1,,"5,904",,***,,***,,***,,5,,***,,***,,31,
1995100000,1995,02412,Aomori-ken Oirase-cho,,"21,031",,"3,057",,222,,171,,***,,***,,***,,"5,692",,***,,***,,***,,***,,***,,2,,5,,3,,1,,"10,940",,***,,***,,***,,4,,***,,***,,97,
1995100000,1995,02423,Aomori-ken Oma-machi,,"6,606",,"1,108",,84,,72,,***,,***,,***,,"1,320",,***,,***,,***,,***,,***,,1,,2,,2,,1,,"3,184",,***,,***,,***,,0,,***,,***,,5,
1995100000,1995,02424,Aomori-ken Higashidori-mura,,"8,045",,"1,499",,69,,90,,***,,***,,***,,"5,994",,***,,***,,***,,***,,***,,8,,16,,7,,0,,"3,845",,***,,***,,***,,5,,***,,***,,21,
1995100000,1995,02425,Aomori-ken Kazamaura-mura,,"3,012",,661,,25,,35,,***,,***,,***,,493,,***,,***,,***,,***,,***,,0,,4,,1,,0,,"1,380",,***,,***,,***,,3,,***,,***,,0,
1995100000,1995,02426,Aomori-ken Sai-mura,,"3,173",,784,,23,,41,,***,,***,,***,,"1,514",,***,,***,,***,,***,,***,,0,,6,,5,,0,,"1,578",,***,,***,,***,,4,,***,,***,,2,
1995100000,1995,02441,Aomori-ken Sannohe-machi,,"13,740",,"2,978",,113,,151,,***,,***,,***,,"5,238",,***,,***,,***,,***,,***,,2,,8,,3,,1,,"7,275",,***,,***,,***,,6,,***,,***,,47,
1995100000,1995,02442,Aomori-ken Gonohe-machi,,"21,666",,"4,317",,166,,222,,***,,***,,***,,"8,602",,***,,***,,***,,***,,***,,6,,9,,3,,1,,"11,674",,***,,***,,***,,8,,***,,***,,48,
1995100000,1995,02443,Aomori-ken Takko-machi,,"7,681",,"1,678",,54,,75,,***,,***,,***,,"4,326",,***,,***,,***,,***,,***,,1,,3,,2,,1,,"4,355",,***,,***,,***,,2,,***,,***,,8,
1995100000,1995,02445,Aomori-ken Nambu-cho,,"23,041",,"4,719",,192,,243,,***,,***,,***,,"7,361",,***,,***,,***,,***,,***,,3,,11,,6,,2,,"12,190",,***,,***,,***,,8,,***,,***,,72,
1995100000,1995,02446,Aomori-ken Hashikami-cho,,"14,428",,"1,848",,122,,98,,***,,***,,***,,"3,722",,***,,***,,***,,***,,***,,0,,8,,2,,0,,"5,962",,***,,***,,***,,4,,***,,***,,81,
1995100000,1995,02450,Aomori-ken Shingo-mura,,"3,498",,916,,22,,44,,***,,***,,***,,"3,147",,***,,***,,***,,***,,***,,0,,6,,2,,0,,"2,040",,***,,***,,***,,1,,***,,***,,10,
1995100000,1995,03201,Iwate-ken Morioka-shi,,"300,723",,"39,341",,"3,074",,"1,811",,***,,***,,***,,"23,659",,***,,***,,***,,***,,***,,34,,52,,28,,17,,"153,065",,***,,***,,***,,248,,***,,***,,"6,395",
1995100000,1995,03202,Iwate-ken Miyako-shi,,"69,587",,"13,152",,622,,662,,***,,***,,***,,"11,599",,***,,***,,***,,***,,***,,7,,30,,19,,6,,"33,924",,***,,***,,***,,39,,***,,***,,342,
1995100000,1995,03203,Iwate-ken Ofunato-shi,,"46,277",,"8,644",,452,,416,,***,,***,,***,,"5,444",,***,,***,,***,,***,,***,,5,,14,,8,,3,,"23,950",,***,,***,,***,,30,,***,,***,,267,
1995100000,1995,03205,Iwate-ken Hanamaki-shi,,"107,112",,"20,306",,873,,936,,***,,***,,***,,"31,754",,***,,***,,***,,***,,***,,9,,27,,13,,7,,"59,110",,***,,***,,***,,62,,***,,***,,"1,180",
