YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
1980100000,1980,43216,Kumamoto-ken Koshi-shi,,"31,856",,"3,082",,***,,210,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,6,,4,,0,,"13,562",,***,,***,,***,,15,,***,,***,,72,
1980100000,1980,43348,Kumamoto-ken Misato-machi,,"14,727",,"2,392",,***,,148,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,12,,3,,0,,"7,398",,***,,***,,***,,4,,***,,***,,50,
1980100000,1980,43364,Kumamoto-ken Gyokuto-machi,,"6,315",,872,,***,,56,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,2,,1,,0,,"3,249",,***,,***,,***,,4,,***,,***,,42,
1980100000,1980,43367,Kumamoto-ken Nankan-machi,,"12,498",,"2,148",,***,,137,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,4,,2,,1,,"6,378",,***,,***,,***,,8,,***,,***,,53,
1980100000,1980,43368,Kumamoto-ken Nagasu-machi,,"16,715",,"1,969",,***,,112,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,4,,2,,0,,"7,563",,***,,***,,***,,13,,***,,***,,82,
1980100000,1980,43369,Kumamoto-ken Nagomi-machi,,"13,972",,"2,482",,***,,158,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,8,,2,,0,,"7,242",,***,,***,,***,,6,,***,,***,,42,
1980100000,1980,43403,Kumamoto-ken Ozu-machi,,"19,894",,"2,584",,***,,155,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,7,,2,,2,,"10,166",,***,,***,,***,,15,,***,,***,,118,
1980100000,1980,43404,Kumamoto-ken Kikuyo-machi,,"20,152",,"1,721",,***,,110,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,4,,1,,0,,"9,000",,***,,***,,***,,7,,***,,***,,82,
1980100000,1980,43423,Kumamoto-ken Minamioguni-machi,,"5,319",,774,,***,,52,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,5,,1,,0,,"2,931",,***,,***,,***,,2,,***,,***,,23,
1980100000,1980,43424,Kumamoto-ken Oguni-machi,,"10,813",,"1,492",,***,,97,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,6,,1,,1,,"5,444",,***,,***,,***,,8,,***,,***,,57,
1980100000,1980,43425,Kumamoto-ken Ubuyama-mura,,"1,981",,280,,***,,21,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,2,,1,,0,,"1,099",,***,,***,,***,,2,,***,,***,,2,
1980100000,1980,43428,Kumamoto-ken Takamori-machi,,"8,806",,"1,155",,***,,78,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,8,,5,,1,,"4,630",,***,,***,,***,,5,,***,,***,,60,
1980100000,1980,43432,Kumamoto-ken Nishihara-mura,,"4,824",,732,,***,,45,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,2,,1,,0,,"2,655",,***,,***,,***,,1,,***,,***,,11,
1980100000,1980,43433,Kumamoto-ken Minamiaso-mura,,"13,010",,"1,770",,***,,118,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,7,,3,,0,,"6,669",,***,,***,,***,,6,,***,,***,,109,
1980100000,1980,43441,Kumamoto-ken Mifune-machi,,"17,536",,"2,332",,***,,154,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,10,,3,,1,,"8,460",,***,,***,,***,,12,,***,,***,,51,
1980100000,1980,43442,Kumamoto-ken Kashima-machi,,"7,731",,"1,079",,***,,57,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,2,,1,,0,,"3,739",,***,,***,,***,,2,,***,,***,,26,
1980100000,1980,43443,Kumamoto-ken Mashiki-machi,,"24,269",,"2,863",,***,,209,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,5,,3,,0,,"11,363",,***,,***,,***,,13,,***,,***,,72,
1980100000,1980,43444,Kumamoto-ken Kosa-machi,,"12,989",,"2,044",,***,,138,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,5,,1,,1,,"6,539",,***,,***,,***,,6,,***,,***,,75,
1980100000,1980,43447,Kumamoto-ken Yamato-cho,,"26,336",,"3,842",,***,,247,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,29,,9,,2,,"14,119",,***,,***,,***,,11,,***,,***,,72,
1980100000,1980,43468,Kumamoto-ken Hikawa-cho,,"14,624",,"1,604",,***,,82,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,3,,2,,0,,"7,428",,***,,***,,***,,8,,***,,***,,91,
1980100000,1980,43482,Kumamoto-ken Ashikita-machi,,"27,413",,"3,913",,***,,266,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,21,,5,,1,,"13,029",,***,,***,,***,,17,,***,,***,,115,
1980100000,1980,43484,Kumamoto-ken Tsunagi-machi,,"6,053",,966,,***,,53,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,3,,1,,0,,"2,800",,***,,***,,***,,3,,***,,***,,13,
1980100000,1980,43501,Kumamoto-ken Nishiki-machi,,"10,679",,"1,250",,***,,96,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,3,,1,,1,,"5,503",,***,,***,,***,,4,,***,,***,,46,
1980100000,1980,43505,Kumamoto-ken Taragi-machi,,"14,598",,"1,694",,***,,118,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,7,,2,,1,,"7,619",,***,,***,,***,,7,,***,,***,,64,
1980100000,1980,43506,Kumamoto-ken Yunomae-machi,,"6,038",,832,,***,,61,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,1,,1,,0,,"3,104",,***,,***,,***,,4,,***,,***,,24,
1980100000,1980,43507,Kumamoto-ken Mizukami-mura,,"3,668",,563,,***,,46,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,4,,1,,1,,"1,892",,***,,***,,***,,2,,***,,***,,5,
1980100000,1980,43510,Kumamoto-ken Sagara-mura,,"5,932",,778,,***,,60,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,5,,2,,0,,"3,029",,***,,***,,***,,2,,***,,***,,4,
1980100000,1980,43511,Kumamoto-ken Itsuki-mura,,"3,086",,462,,***,,32,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,9,,7,,1,,"1,571",,***,,***,,***,,1,,***,,***,,8,
1980100000,1980,43512,Kumamoto-ken Yamae-mura,,"4,276",,483,,***,,54,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,5,,1,,0,,"2,332",,***,,***,,***,,1,,***,,***,,13,
1980100000,1980,43513,Kumamoto-ken Kuma-mura,,"6,984",,919,,***,,75,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,10,,1,,0,,"3,638",,***,,***,,***,,3,,***,,***,,29,
1980100000,1980,43514,Kumamoto-ken Asagiri-cho,,"19,524",,"2,334",,***,,170,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,6,,5,,1,,"10,047",,***,,***,,***,,8,,***,,***,,91,
1980100000,1980,43531,Kumamoto-ken Reihoku-machi,,"10,897",,"1,607",,***,,115,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,6,,3,,1,,"5,175",,***,,***,,***,,7,,***,,***,,31,
1980100000,1980,44201,Oita-ken Oita-shi,,"385,635",,"29,353",,***,,"1,942",,***,,***,,***,,***,,***,,***,,***,,***,,***,,70,,60,,27,,17,,"170,193",,***,,***,,***,,227,,***,,***,,"4,208",
1980100000,1980,44202,Oita-ken Beppu-shi,,"136,485",,"15,030",,***,,"1,036",,***,,***,,***,,***,,***,,***,,***,,***,,***,,23,,22,,8,,7,,"63,015",,***,,***,,***,,121,,***,,***,,"1,804",
1980100000,1980,44203,Oita-ken Nakatsu-shi,,"85,963",,"11,794",,***,,780,,***,,***,,***,,***,,***,,***,,***,,***,,***,,12,,33,,13,,7,,"41,945",,***,,***,,***,,80,,***,,***,,698,
1980100000,1980,44204,Oita-ken Hita-shi,,"83,880",,"10,241",,***,,659,,***,,***,,***,,***,,***,,***,,***,,***,,***,,11,,45,,13,,-,,"41,719",,***,,***,,***,,60,,***,,***,,800,
1980100000,1980,44205,Oita-ken Saiki-shi,,"96,534",,"12,238",,***,,840,,***,,***,,***,,***,,***,,***,,***,,***,,***,,32,,47,,26,,6,,"42,928",,***,,***,,***,,74,,***,,***,,684,
1980100000,1980,44206,Oita-ken Usuki-shi,,"51,302",,"6,613",,***,,458,,***,,***,,***,,***,,***,,***,,***,,***,,***,,11,,23,,8,,4,,"24,138",,***,,***,,***,,30,,***,,***,,260,
1980100000,1980,44207,Oita-ken Tsukumi-shi,,"30,454",,"3,312",,***,,272,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,15,,7,,1,,"13,562",,***,,***,,***,,22,,***,,***,,164,
1980100000,1980,44208,Oita-ken Taketa-shi,,"36,011",,"5,713",,***,,398,,***,,***,,***,,***,,***,,***,,***,,***,,***,,14,,18,,8,,4,,"19,750",,***,,***,,***,,29,,***,,***,,155,
1980100000,1980,44209,Oita-ken Bungotakada-shi,,"30,705",,"5,424",,***,,356,,***,,***,,***,,***,,***,,***,,***,,***,,***,,12,,17,,7,,1,,"15,831",,***,,***,,***,,26,,***,,***,,113,
1980100000,1980,44210,Oita-ken Kitsuki-shi,,"35,066",,"5,634",,***,,385,,***,,***,,***,,***,,***,,***,,***,,***,,***,,11,,16,,6,,3,,"17,587",,***,,***,,***,,25,,***,,***,,211,
1980100000,1980,44211,Oita-ken Usa-shi,,"67,811",,"10,589",,***,,726,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,30,,9,,6,,"33,297",,***,,***,,***,,45,,***,,***,,290,
1980100000,1980,44212,Oita-ken Bungoono-shi,,"51,975",,"8,036",,***,,575,,***,,***,,***,,***,,***,,***,,***,,***,,***,,15,,26,,8,,4,,"27,605",,***,,***,,***,,35,,***,,***,,203,
1980100000,1980,44213,Oita-ken Yufu-shi,,"34,708",,"4,407",,***,,313,,***,,***,,***,,***,,***,,***,,***,,***,,***,,15,,20,,3,,1,,"17,056",,***,,***,,***,,19,,***,,***,,113,
1980100000,1980,44214,Oita-ken Kunisaki-shi,,"40,504",,"7,749",,***,,484,,***,,***,,***,,***,,***,,***,,***,,***,,***,,14,,21,,7,,4,,"21,816",,***,,***,,***,,28,,***,,***,,73,
1980100000,1980,44322,Oita-ken Himeshima-mura,,"3,234",,471,,***,,28,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,1,,1,,0,,"1,650",,***,,***,,***,,2,,***,,***,,1,
1980100000,1980,44341,Oita-ken Hiji-machi,,"21,464",,"2,774",,***,,200,,***,,***,,***,,***,,***,,***,,***,,***,,***,,7,,6,,3,,1,,"10,086",,***,,***,,***,,12,,***,,***,,127,
1980100000,1980,44461,Oita-ken Kokonoe-machi,,"14,407",,"2,034",,***,,118,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,7,,4,,0,,"7,615",,***,,***,,***,,9,,***,,***,,82,
1980100000,1980,44462,Oita-ken Kusu-machi,,"22,775",,"2,828",,***,,174,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,13,,7,,2,,"11,479",,***,,***,,***,,15,,***,,***,,76,
1980100000,1980,45201,Miyazaki-ken Miyazaki-shi,,"329,751",,"27,379",,***,,"1,894",,***,,***,,***,,***,,***,,***,,***,,***,,***,,42,,42,,20,,17,,"157,021",,***,,***,,***,,234,,***,,***,,"3,491",
1980100000,1980,45202,Miyazaki-ken Miyakonojo-shi,,"172,655",,"19,398",,***,,"1,325",,***,,***,,***,,***,,***,,***,,***,,***,,***,,20,,36,,18,,8,,"85,069",,***,,***,,***,,91,,***,,***,,"1,229",
1980100000,1980,45203,Miyazaki-ken Nobeoka-shi,,"154,881",,"14,455",,***,,"1,074",,***,,***,,***,,***,,***,,***,,***,,***,,***,,24,,37,,21,,8,,"70,029",,***,,***,,***,,82,,***,,***,,"1,252",
1980100000,1980,45204,Miyazaki-ken Nichinan-shi,,"72,785",,"9,039",,***,,666,,***,,***,,***,,***,,***,,***,,***,,***,,***,,10,,17,,11,,5,,"34,812",,***,,***,,***,,46,,***,,***,,335,
1980100000,1980,45205,Miyazaki-ken Kobayashi-shi,,"52,762",,"6,121",,***,,402,,***,,***,,***,,***,,***,,***,,***,,***,,***,,6,,14,,10,,5,,"26,894",,***,,***,,***,,30,,***,,***,,409,
1980100000,1980,45206,Miyazaki-ken Hyuga-shi,,"64,948",,"5,804",,***,,394,,***,,***,,***,,***,,***,,***,,***,,***,,***,,12,,18,,7,,3,,"30,611",,***,,***,,***,,30,,***,,***,,430,
1980100000,1980,45207,Miyazaki-ken Kushima-shi,,"29,420",,"4,188",,***,,286,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,14,,6,,1,,"14,033",,***,,***,,***,,14,,***,,***,,211,
1980100000,1980,45208,Miyazaki-ken Saito-shi,,"37,836",,"4,738",,***,,324,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,12,,8,,2,,"19,533",,***,,***,,***,,20,,***,,***,,184,
1980100000,1980,45209,Miyazaki-ken Ebino-shi,,"27,246",,"4,209",,***,,277,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,10,,4,,1,,"14,503",,***,,***,,***,,18,,***,,***,,145,
1980100000,1980,45341,Miyazaki-ken Mimata-cho,,"17,713",,"1,954",,***,,118,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,5,,1,,1,,"8,726",,***,,***,,***,,4,,***,,***,,32,
1980100000,1980,45361,Miyazaki-ken Takaharu-cho,,"12,579",,"1,652",,***,,118,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,4,,2,,1,,"6,435",,***,,***,,***,,6,,***,,***,,47,
1980100000,1980,45382,Miyazaki-ken Kunitomi-cho,,"19,864",,"2,413",,***,,140,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,6,,3,,1,,"10,525",,***,,***,,***,,5,,***,,***,,77,
1980100000,1980,45383,Miyazaki-ken Aya-cho,,"7,261",,919,,***,,64,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,1,,1,,0,,"3,768",,***,,***,,***,,1,,***,,***,,29,
1980100000,1980,45401,Miyazaki-ken Takanabe-cho,,"22,950",,"2,278",,***,,142,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,2,,2,,0,,"10,301",,***,,***,,***,,16,,***,,***,,114,
1980100000,1980,45402,Miyazaki-ken Shintomi-cho,,"17,220",,"1,743",,***,,105,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,4,,3,,0,,"8,852",,***,,***,,***,,6,,***,,***,,90,
1980100000,1980,45403,Miyazaki-ken Nishimera-son,,"2,153",,293,,***,,29,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,3,,2,,0,,"1,213",,***,,***,,***,,2,,***,,***,,6,
1980100000,1980,45404,Miyazaki-ken Kijo-cho,,"5,857",,822,,***,,55,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,3,,3,,0,,"3,123",,***,,***,,***,,3,,***,,***,,13,
1980100000,1980,45405,Miyazaki-ken Kawaminami-cho,,"18,026",,"2,036",,***,,137,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,5,,2,,1,,"9,518",,***,,***,,***,,3,,***,,***,,48,
1980100000,1980,45406,Miyazaki-ken Tsuno-cho,,"13,486",,"1,610",,***,,112,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,6,,1,,1,,"6,898",,***,,***,,***,,6,,***,,***,,74,
1980100000,1980,45421,Miyazaki-ken Kadogawa-cho,,"18,533",,"2,012",,***,,151,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,4,,2,,1,,"8,588",,***,,***,,***,,5,,***,,***,,30,
1980100000,1980,45429,Miyazaki-ken Morotsuka-son,,"3,470",,483,,***,,32,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,4,,1,,0,,"2,057",,***,,***,,***,,1,,***,,***,,1,
1980100000,1980,45430,Miyazaki-ken Shiiba-son,,"5,478",,734,,***,,67,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,11,,2,,0,,"2,862",,***,,***,,***,,1,,***,,***,,1,
1980100000,1980,45431,Miyazaki-ken Misato-cho,,"10,709",,"1,711",,***,,115,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,10,,4,,0,,"5,787",,***,,***,,***,,5,,***,,***,,15,
1980100000,1980,45441,Miyazaki-ken Takachiho-cho,,"19,957",,"2,593",,***,,201,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,9,,5,,1,,"10,021",,***,,***,,***,,11,,***,,***,,53,
1980100000,1980,45442,Miyazaki-ken Hinokage-cho,,"8,013",,"1,201",,***,,99,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,7,,5,,0,,"4,232",,***,,***,,***,,3,,***,,***,,20,
1980100000,1980,45443,Miyazaki-ken Gokase-cho,,"6,034",,853,,***,,55,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,7,,2,,1,,"3,204",,***,,***,,***,,3,,***,,***,,7,
1980100000,1980,46201,Kagoshima-ken Kagoshima-shi,,"547,756",,"45,683",,***,,"3,351",,***,,***,,***,,***,,***,,***,,***,,***,,***,,75,,70,,35,,21,,"243,294",,***,,***,,***,,394,,***,,***,,"7,324",
1980100000,1980,46203,Kagoshima-ken Kanoya-shi,,"100,005",,"11,552",,***,,760,,***,,***,,***,,***,,***,,***,,***,,***,,***,,10,,32,,14,,8,,"47,700",,***,,***,,***,,45,,***,,***,,465,
1980100000,1980,46204,Kagoshima-ken Makurazaki-shi,,"30,060",,"3,913",,***,,248,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,5,,3,,2,,"13,461",,***,,***,,***,,16,,***,,***,,150,
1980100000,1980,46206,Kagoshima-ken Akune-shi,,"29,527",,"4,569",,***,,307,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,10,,6,,-,,"14,232",,***,,***,,***,,20,,***,,***,,178,
1980100000,1980,46208,Kagoshima-ken Izumi-shi,,"57,279",,"7,619",,***,,561,,***,,***,,***,,***,,***,,***,,***,,***,,***,,9,,16,,7,,5,,"28,815",,***,,***,,***,,32,,***,,***,,428,
1980100000,1980,46210,Kagoshima-ken Ibusuki-shi,,"55,140",,"8,097",,***,,547,,***,,***,,***,,***,,***,,***,,***,,***,,***,,7,,12,,5,,3,,"26,215",,***,,***,,***,,43,,***,,***,,257,
1980100000,1980,46213,Kagoshima-ken Nishinoomote-shi,,"23,537",,"2,756",,***,,222,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,13,,7,,2,,"11,334",,***,,***,,***,,12,,***,,***,,90,
1980100000,1980,46214,Kagoshima-ken Tarumizu-shi,,"24,179",,"4,179",,***,,290,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,9,,5,,1,,"10,904",,***,,***,,***,,9,,***,,***,,79,
1980100000,1980,46215,Kagoshima-ken Satsumasendai-shi,,"102,143",,"16,044",,***,,"1,110",,***,,***,,***,,***,,***,,***,,***,,***,,***,,27,,48,,20,,8,,"50,482",,***,,***,,***,,79,,***,,***,,638,
1980100000,1980,46216,Kagoshima-ken Hioki-shi,,"52,022",,"9,275",,***,,557,,***,,***,,***,,***,,***,,***,,***,,***,,***,,11,,24,,7,,2,,"26,042",,***,,***,,***,,38,,***,,***,,237,
1980100000,1980,46217,Kagoshima-ken So-shi,,"49,060",,"7,028",,***,,516,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,20,,9,,3,,"26,676",,***,,***,,***,,21,,***,,***,,212,
1980100000,1980,46218,Kagoshima-ken Kirishima-shi,,"102,157",,"14,067",,***,,936,,***,,***,,***,,***,,***,,***,,***,,***,,***,,18,,35,,13,,7,,"48,606",,***,,***,,***,,65,,***,,***,,585,
1980100000,1980,46219,Kagoshima-ken Ichikikushikino-shi,,"38,377",,"4,953",,***,,330,,***,,***,,***,,***,,***,,***,,***,,***,,***,,7,,10,,5,,3,,"16,729",,***,,***,,***,,22,,***,,***,,203,
1980100000,1980,46220,Kagoshima-ken Minamisatsuma-shi,,"52,604",,"10,045",,***,,678,,***,,***,,***,,***,,***,,***,,***,,***,,***,,6,,23,,10,,4,,"25,271",,***,,***,,***,,38,,***,,***,,306,
1980100000,1980,46221,Kagoshima-ken Shibushi-shi,,"38,404",,"5,127",,***,,353,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,18,,7,,2,,"19,954",,***,,***,,***,,22,,***,,***,,237,
1980100000,1980,46222,Kagoshima-ken Amami-shi,,"60,052",,"6,339",,***,,376,,***,,***,,***,,***,,***,,***,,***,,***,,***,,9,,23,,13,,4,,"28,132",,***,,***,,***,,34,,***,,***,,610,
1980100000,1980,46223,Kagoshima-ken Minamikyusyu-shi,,"50,261",,"8,709",,***,,598,,***,,***,,***,,***,,***,,***,,***,,***,,***,,6,,23,,11,,4,,"26,519",,***,,***,,***,,33,,***,,***,,164,
1980100000,1980,46224,Kagoshima-ken Isa-shi,,"38,310",,"6,366",,***,,444,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,16,,5,,3,,"19,560",,***,,***,,***,,32,,***,,***,,191,
1980100000,1980,46225,Kagoshima-ken Aira-shi,,"62,992",,"8,665",,***,,517,,***,,***,,***,,***,,***,,***,,***,,***,,***,,9,,16,,8,,4,,"28,042",,***,,***,,***,,42,,***,,***,,335,
1980100000,1980,46303,Kagoshima-ken Mishima-mura,,619,,132,,***,,2,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,4,,4,,0,,234,,***,,***,,***,,3,,***,,***,,1,
1980100000,1980,46304,Kagoshima-ken Toshima-mura,,903,,167,,***,,12,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,6,,6,,0,,525,,***,,***,,***,,5,,***,,***,,0,
1980100000,1980,46392,Kagoshima-ken Satsuma-cho,,"30,650",,"5,223",,***,,315,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,16,,4,,2,,"16,586",,***,,***,,***,,21,,***,,***,,111,
1980100000,1980,46404,Kagoshima-ken Nagashima-cho,,"14,840",,"2,099",,***,,164,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,13,,5,,1,,"7,684",,***,,***,,***,,7,,***,,***,,40,
1980100000,1980,46452,Kagoshima-ken Yusui-cho,,"13,982",,"2,089",,***,,164,,***,,***,,***,,***,,***,,***,,***,,***,,***,,4,,6,,2,,1,,"7,314",,***,,***,,***,,8,,***,,***,,47,
1980100000,1980,46468,Kagoshima-ken Osaki-cho,,"17,527",,"2,363",,***,,163,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,7,,3,,1,,"9,407",,***,,***,,***,,13,,***,,***,,119,
1980100000,1980,46482,Kagoshima-ken Higashikushira-cho,,"8,440",,"1,307",,***,,69,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,2,,1,,0,,"4,279",,***,,***,,***,,7,,***,,***,,32,
1980100000,1980,46490,Kagoshima-ken Kinko-cho,,"13,829",,"2,217",,***,,160,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,6,,6,,1,,"6,580",,***,,***,,***,,13,,***,,***,,52,
1980100000,1980,46491,Kagoshima-ken Minamiosumi-cho,,"14,344",,"2,414",,***,,164,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,13,,9,,2,,"6,923",,***,,***,,***,,11,,***,,***,,31,
1980100000,1980,46492,Kagoshima-ken Kimotsuki-cho,,"23,361",,"3,440",,***,,197,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,10,,9,,1,,"11,019",,***,,***,,***,,12,,***,,***,,85,
1980100000,1980,46501,Kagoshima-ken Nakatane-cho,,"12,297",,"1,593",,***,,115,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,7,,4,,1,,"6,368",,***,,***,,***,,3,,***,,***,,32,
1980100000,1980,46502,Kagoshima-ken Minamitane-cho,,"8,320",,"1,087",,***,,78,,***,,***,,***,,***,,***,,***,,***,,***,,***,,1,,8,,5,,1,,"4,239",,***,,***,,***,,2,,***,,***,,25,
1980100000,1980,46505,Kagoshima-ken Yakushima-cho,,"15,624",,"1,959",,***,,140,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,9,,9,,1,,"6,701",,***,,***,,***,,11,,***,,***,,126,
1980100000,1980,46523,Kagoshima-ken Yamato-son,,"2,509",,457,,***,,37,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,6,,5,,0,,"1,198",,***,,***,,***,,4,,***,,***,,4,
1980100000,1980,46524,Kagoshima-ken Uken-son,,"2,594",,565,,***,,27,,***,,***,,***,,***,,***,,***,,***,,***,,***,,0,,4,,4,,0,,"1,267",,***,,***,,***,,1,,***,,***,,8,
1980100000,1980,46525,Kagoshima-ken Setouchi-cho,,"14,309",,"2,580",,***,,186,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,22,,17,,1,,"6,236",,***,,***,,***,,11,,***,,***,,63,
1980100000,1980,46527,Kagoshima-ken Tatsugo-cho,,"6,136",,"1,042",,***,,64,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,7,,3,,0,,"3,216",,***,,***,,***,,5,,***,,***,,11,
1980100000,1980,46529,Kagoshima-ken Kikai-cho,,"11,169",,"2,054",,***,,153,,***,,***,,***,,***,,***,,***,,***,,***,,***,,9,,9,,3,,1,,"5,254",,***,,***,,***,,4,,***,,***,,36,
1980100000,1980,46530,Kagoshima-ken Tokunoshima-cho,,"15,553",,"2,255",,***,,158,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,9,,6,,1,,"6,555",,***,,***,,***,,6,,***,,***,,100,
1980100000,1980,46531,Kagoshima-ken Amagi-cho,,"8,775",,"1,164",,***,,73,,***,,***,,***,,***,,***,,***,,***,,***,,***,,2,,6,,3,,1,,"3,664",,***,,***,,***,,3,,***,,***,,52,
1980100000,1980,46532,Kagoshima-ken Isen-cho,,"10,318",,"1,674",,***,,120,,***,,***,,***,,***,,***,,***,,***,,***,,***,,5,,8,,3,,1,,"4,546",,***,,***,,***,,3,,***,,***,,22,
1980100000,1980,46533,Kagoshima-ken Wadomari-cho,,"8,932",,"1,540",,***,,91,,***,,***,,***,,***,,***,,***,,***,,***,,***,,3,,4,,2,,0,,"4,620",,***,,***,,***,,5,,***,,***,,53,
